Id,ActivityHour,activity_date,hour,StepTotal,Calories,TotalIntensity,AverageIntensity,date,weekday,hour_bucket
1644430081,2016-05-03 08:00:00,2016-05-03,8,373.0,119.0,6.0,0.1,2016-05-03,Tuesday,Morning
1644430081,2016-05-03 09:00:00,2016-05-03,9,189.0,110.0,5.0,0.083333,2016-05-03,Tuesday,Morning
1644430081,2016-05-03 10:00:00,2016-05-03,10,466.0,149.0,20.0,0.333333,2016-05-03,Tuesday,Morning
1644430081,2016-05-03 11:00:00,2016-05-03,11,73.0,113.0,9.0,0.15,2016-05-03,Tuesday,Morning
1644430081,2016-05-03 12:00:00,2016-05-03,12,20.0,101.0,3.0,0.05,2016-05-03,Tuesday,Afternoon
1644430081,2016-05-03 13:00:00,2016-05-03,13,431.0,146.0,18.0,0.3,2016-05-03,Tuesday,Afternoon
1644430081,2016-05-03 14:00:00,2016-05-03,14,40.0,101.0,4.0,0.066667,2016-05-03,Tuesday,Afternoon
1644430081,2016-05-03 15:00:00,2016-05-03,15,35.0,101.0,2.0,0.033333,2016-05-03,Tuesday,Afternoon
1644430081,2016-05-03 16:00:00,2016-05-03,16,69.0,113.0,9.0,0.15,2016-05-03,Tuesday,Afternoon
1644430081,2016-05-03 17:00:00,2016-05-03,17,376.0,134.0,12.0,0.2,2016-05-03,Tuesday,Afternoon
1644430081,2016-05-03 18:00:00,2016-05-03,18,1298.0,205.0,37.0,0.616667,2016-05-03,Tuesday,Evening
1644430081,2016-05-03 19:00:00,2016-05-03,19,2095.0,278.0,64.0,1.066667,2016-05-03,Tuesday,Evening
1644430081,2016-05-03 20:00:00,2016-05-03,20,2674.0,319.0,90.0,1.5,2016-05-03,Tuesday,Evening
1644430081,2016-05-03 21:00:00,2016-05-03,21,2700.0,313.0,88.0,1.466667,2016-05-03,Tuesday,Evening
1644430081,2016-05-03 22:00:00,2016-05-03,22,1925.0,256.0,67.0,1.116667,2016-05-03,Tuesday,Evening
1644430081,2016-05-03 23:00:00,2016-05-03,23,18.0,87.0,1.0,0.016667,2016-05-03,Tuesday,Evening
1644430081,2016-05-04 00:00:00,2016-05-04,0,20.0,86.0,1.0,0.016667,2016-05-04,Wednesday,Night
1644430081,2016-05-04 01:00:00,2016-05-04,1,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Night
1644430081,2016-05-04 02:00:00,2016-05-04,2,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Night
1644430081,2016-05-04 03:00:00,2016-05-04,3,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Night
1644430081,2016-05-04 04:00:00,2016-05-04,4,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Night
1644430081,2016-05-04 05:00:00,2016-05-04,5,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Night
1644430081,2016-05-04 06:00:00,2016-05-04,6,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Morning
1644430081,2016-05-04 07:00:00,2016-05-04,7,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Morning
1644430081,2016-05-04 08:00:00,2016-05-04,8,518.0,129.0,10.0,0.166667,2016-05-04,Wednesday,Morning
1644430081,2016-05-04 09:00:00,2016-05-04,9,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Morning
1644430081,2016-05-04 10:00:00,2016-05-04,10,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Morning
1644430081,2016-05-04 11:00:00,2016-05-04,11,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Morning
1644430081,2016-05-04 12:00:00,2016-05-04,12,127.0,96.0,3.0,0.05,2016-05-04,Wednesday,Afternoon
1644430081,2016-05-04 13:00:00,2016-05-04,13,206.0,104.0,5.0,0.083333,2016-05-04,Wednesday,Afternoon
1644430081,2016-05-04 14:00:00,2016-05-04,14,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Afternoon
1644430081,2016-05-04 15:00:00,2016-05-04,15,652.0,144.0,17.0,0.283333,2016-05-04,Wednesday,Afternoon
1644430081,2016-05-04 16:00:00,2016-05-04,16,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Afternoon
1644430081,2016-05-04 17:00:00,2016-05-04,17,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Afternoon
1644430081,2016-05-04 18:00:00,2016-05-04,18,708.0,141.0,12.0,0.2,2016-05-04,Wednesday,Evening
1644430081,2016-05-04 19:00:00,2016-05-04,19,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Evening
1644430081,2016-05-04 20:00:00,2016-05-04,20,52.0,88.0,2.0,0.033333,2016-05-04,Wednesday,Evening
1644430081,2016-05-04 21:00:00,2016-05-04,21,17.0,86.0,1.0,0.016667,2016-05-04,Wednesday,Evening
1644430081,2016-05-04 22:00:00,2016-05-04,22,9.0,85.0,1.0,0.016667,2016-05-04,Wednesday,Evening
1644430081,2016-05-04 23:00:00,2016-05-04,23,0.0,84.0,0.0,0.0,2016-05-04,Wednesday,Evening
1644430081,2016-05-05 00:00:00,2016-05-05,0,0.0,84.0,0.0,0.0,2016-05-05,Thursday,Night
1644430081,2016-05-05 01:00:00,2016-05-05,1,0.0,84.0,0.0,0.0,2016-05-05,Thursday,Night
1644430081,2016-05-05 02:00:00,2016-05-05,2,0.0,84.0,0.0,0.0,2016-05-05,Thursday,Night
1644430081,2016-05-05 03:00:00,2016-05-05,3,0.0,84.0,0.0,0.0,2016-05-05,Thursday,Night
1644430081,2016-05-05 04:00:00,2016-05-05,4,0.0,84.0,0.0,0.0,2016-05-05,Thursday,Night
1644430081,2016-05-05 05:00:00,2016-05-05,5,0.0,84.0,0.0,0.0,2016-05-05,Thursday,Night
1644430081,2016-05-05 06:00:00,2016-05-05,6,0.0,84.0,0.0,0.0,2016-05-05,Thursday,Morning
1644430081,2016-05-05 07:00:00,2016-05-05,7,0.0,84.0,0.0,0.0,2016-05-05,Thursday,Morning
1644430081,2016-05-05 08:00:00,2016-05-05,8,475.0,122.0,8.0,0.133333,2016-05-05,Thursday,Morning
1644430081,2016-05-05 09:00:00,2016-05-05,9,0.0,84.0,0.0,0.0,2016-05-05,Thursday,Morning
1644430081,2016-05-05 10:00:00,2016-05-05,10,0.0,84.0,0.0,0.0,2016-05-05,Thursday,Morning
1644430081,2016-05-05 11:00:00,2016-05-05,11,0.0,84.0,0.0,0.0,2016-05-05,Thursday,Morning
1644430081,2016-05-05 12:00:00,2016-05-05,12,308.0,110.0,7.0,0.116667,2016-05-05,Thursday,Afternoon
1644430081,2016-05-05 13:00:00,2016-05-05,13,15.0,86.0,1.0,0.016667,2016-05-05,Thursday,Afternoon
1644430081,2016-05-05 14:00:00,2016-05-05,14,0.0,84.0,0.0,0.0,2016-05-05,Thursday,Afternoon
1644430081,2016-05-05 15:00:00,2016-05-05,15,0.0,84.0,0.0,0.0,2016-05-05,Thursday,Afternoon
1644430081,2016-05-05 16:00:00,2016-05-05,16,0.0,84.0,0.0,0.0,2016-05-05,Thursday,Afternoon
1644430081,2016-05-05 17:00:00,2016-05-05,17,631.0,135.0,9.0,0.15,2016-05-05,Thursday,Afternoon
1644430081,2016-05-05 18:00:00,2016-05-05,18,325.0,115.0,7.0,0.116667,2016-05-05,Thursday,Evening
1644430081,2016-05-05 19:00:00,2016-05-05,19,832.0,165.0,29.0,0.483333,2016-05-05,Thursday,Evening
1644430081,2016-05-05 20:00:00,2016-05-05,20,190.0,108.0,7.0,0.116667,2016-05-05,Thursday,Evening
1644430081,2016-05-05 21:00:00,2016-05-05,21,162.0,123.0,11.0,0.183333,2016-05-05,Thursday,Evening
1644430081,2016-05-05 22:00:00,2016-05-05,22,50.0,108.0,6.0,0.1,2016-05-05,Thursday,Evening
1644430081,2016-05-05 23:00:00,2016-05-05,23,1375.0,211.0,38.0,0.633333,2016-05-05,Thursday,Evening
1644430081,2016-05-06 00:00:00,2016-05-06,0,974.0,205.0,41.0,0.683333,2016-05-06,Friday,Night
1644430081,2016-05-06 01:00:00,2016-05-06,1,226.0,136.0,26.0,0.433333,2016-05-06,Friday,Night
1644430081,2016-05-06 02:00:00,2016-05-06,2,116.0,152.0,36.0,0.6,2016-05-06,Friday,Night
1644430081,2016-05-06 03:00:00,2016-05-06,3,227.0,155.0,35.0,0.583333,2016-05-06,Friday,Night
1644430081,2016-05-06 04:00:00,2016-05-06,4,4.0,92.0,4.0,0.066667,2016-05-06,Friday,Night
1644430081,2016-05-06 05:00:00,2016-05-06,5,4.0,92.0,4.0,0.066667,2016-05-06,Friday,Night
1644430081,2016-05-06 06:00:00,2016-05-06,6,4.0,92.0,4.0,0.066667,2016-05-06,Friday,Morning
1644430081,2016-05-06 07:00:00,2016-05-06,7,4.0,92.0,4.0,0.066667,2016-05-06,Friday,Morning
1644430081,2016-05-06 08:00:00,2016-05-06,8,342.0,131.0,13.0,0.216667,2016-05-06,Friday,Morning
1644430081,2016-05-06 09:00:00,2016-05-06,9,926.0,198.0,35.0,0.583333,2016-05-06,Friday,Morning
1644430081,2016-05-06 10:00:00,2016-05-06,10,126.0,116.0,7.0,0.116667,2016-05-06,Friday,Morning
1644430081,2016-05-06 11:00:00,2016-05-06,11,26.0,106.0,4.0,0.066667,2016-05-06,Friday,Morning
1644430081,2016-05-06 12:00:00,2016-05-06,12,1588.0,235.0,35.0,0.583333,2016-05-06,Friday,Afternoon
1644430081,2016-05-06 13:00:00,2016-05-06,13,1187.0,202.0,39.0,0.65,2016-05-06,Friday,Afternoon
1644430081,2016-05-06 14:00:00,2016-05-06,14,408.0,141.0,13.0,0.216667,2016-05-06,Friday,Afternoon
1644430081,2016-05-06 15:00:00,2016-05-06,15,1780.0,255.0,39.0,0.65,2016-05-06,Friday,Afternoon
1644430081,2016-05-06 16:00:00,2016-05-06,16,136.0,114.0,6.0,0.1,2016-05-06,Friday,Afternoon
1644430081,2016-05-06 17:00:00,2016-05-06,17,176.0,128.0,13.0,0.216667,2016-05-06,Friday,Afternoon
1644430081,2016-05-06 18:00:00,2016-05-06,18,123.0,121.0,11.0,0.183333,2016-05-06,Friday,Evening
1644430081,2016-05-06 19:00:00,2016-05-06,19,253.0,129.0,10.0,0.166667,2016-05-06,Friday,Evening
1644430081,2016-05-06 20:00:00,2016-05-06,20,187.0,123.0,9.0,0.15,2016-05-06,Friday,Evening
1644430081,2016-05-06 21:00:00,2016-05-06,21,785.0,164.0,29.0,0.483333,2016-05-06,Friday,Evening
1644430081,2016-05-06 22:00:00,2016-05-06,22,63.0,105.0,5.0,0.083333,2016-05-06,Friday,Evening
1644430081,2016-05-06 23:00:00,2016-05-06,23,93.0,98.0,2.0,0.033333,2016-05-06,Friday,Evening
1644430081,2016-05-07 00:00:00,2016-05-07,0,148.0,103.0,6.0,0.1,2016-05-07,Saturday,Night
1644430081,2016-05-07 01:00:00,2016-05-07,1,0.0,84.0,0.0,0.0,2016-05-07,Saturday,Night
1644430081,2016-05-07 02:00:00,2016-05-07,2,0.0,84.0,0.0,0.0,2016-05-07,Saturday,Night
1644430081,2016-05-07 03:00:00,2016-05-07,3,0.0,84.0,0.0,0.0,2016-05-07,Saturday,Night
1644430081,2016-05-07 04:00:00,2016-05-07,4,0.0,84.0,0.0,0.0,2016-05-07,Saturday,Night
1644430081,2016-05-07 05:00:00,2016-05-07,5,0.0,84.0,0.0,0.0,2016-05-07,Saturday,Night
1644430081,2016-05-07 06:00:00,2016-05-07,6,0.0,84.0,0.0,0.0,2016-05-07,Saturday,Morning
1644430081,2016-05-07 07:00:00,2016-05-07,7,0.0,84.0,0.0,0.0,2016-05-07,Saturday,Morning
1644430081,2016-05-07 08:00:00,2016-05-07,8,512.0,140.0,14.0,0.233333,2016-05-07,Saturday,Morning
1644430081,2016-05-07 09:00:00,2016-05-07,9,97.0,108.0,4.0,0.066667,2016-05-07,Saturday,Morning
1644430081,2016-05-07 10:00:00,2016-05-07,10,85.0,113.0,6.0,0.1,2016-05-07,Saturday,Morning
1644430081,2016-05-07 11:00:00,2016-05-07,11,1922.0,257.0,47.0,0.783333,2016-05-07,Saturday,Morning
1644430081,2016-05-07 12:00:00,2016-05-07,12,1695.0,240.0,54.0,0.9,2016-05-07,Saturday,Afternoon
1644430081,2016-05-07 13:00:00,2016-05-07,13,1936.0,265.0,61.0,1.016667,2016-05-07,Saturday,Afternoon
1644430081,2016-05-07 14:00:00,2016-05-07,14,1599.0,225.0,46.0,0.766667,2016-05-07,Saturday,Afternoon
1644430081,2016-05-07 15:00:00,2016-05-07,15,773.0,171.0,24.0,0.4,2016-05-07,Saturday,Afternoon
1644430081,2016-05-07 16:00:00,2016-05-07,16,1481.0,223.0,29.0,0.483333,2016-05-07,Saturday,Afternoon
1644430081,2016-05-07 17:00:00,2016-05-07,17,1626.0,227.0,43.0,0.716667,2016-05-07,Saturday,Afternoon
1644430081,2016-05-07 18:00:00,2016-05-07,18,14.0,99.0,1.0,0.016667,2016-05-07,Saturday,Evening
1644430081,2016-05-07 19:00:00,2016-05-07,19,303.0,124.0,10.0,0.166667,2016-05-07,Saturday,Evening
1644430081,2016-05-07 20:00:00,2016-05-07,20,331.0,141.0,20.0,0.333333,2016-05-07,Saturday,Evening
1644430081,2016-05-07 21:00:00,2016-05-07,21,429.0,133.0,12.0,0.2,2016-05-07,Saturday,Evening
1644430081,2016-05-07 22:00:00,2016-05-07,22,202.0,127.0,13.0,0.216667,2016-05-07,Saturday,Evening
1644430081,2016-05-07 23:00:00,2016-05-07,23,219.0,118.0,10.0,0.166667,2016-05-07,Saturday,Evening
1644430081,2016-05-08 00:00:00,2016-05-08,0,137.0,112.0,9.0,0.15,2016-05-08,Sunday,Night
1644430081,2016-05-08 01:00:00,2016-05-08,1,298.0,132.0,16.0,0.266667,2016-05-08,Sunday,Night
1644430081,2016-05-08 02:00:00,2016-05-08,2,798.0,167.0,21.0,0.35,2016-05-08,Sunday,Night
1644430081,2016-05-08 03:00:00,2016-05-08,3,7.0,96.0,7.0,0.116667,2016-05-08,Sunday,Night
1644430081,2016-05-08 04:00:00,2016-05-08,4,7.0,98.0,7.0,0.116667,2016-05-08,Sunday,Night
1644430081,2016-05-08 05:00:00,2016-05-08,5,7.0,98.0,7.0,0.116667,2016-05-08,Sunday,Night
1644430081,2016-05-08 06:00:00,2016-05-08,6,7.0,98.0,7.0,0.116667,2016-05-08,Sunday,Morning
1644430081,2016-05-08 07:00:00,2016-05-08,7,7.0,98.0,7.0,0.116667,2016-05-08,Sunday,Morning
1644430081,2016-05-08 08:00:00,2016-05-08,8,7.0,98.0,7.0,0.116667,2016-05-08,Sunday,Morning
1644430081,2016-05-08 09:00:00,2016-05-08,9,587.0,153.0,21.0,0.35,2016-05-08,Sunday,Morning
1644430081,2016-05-08 10:00:00,2016-05-08,10,867.0,178.0,23.0,0.383333,2016-05-08,Sunday,Morning
1644430081,2016-05-08 11:00:00,2016-05-08,11,609.0,155.0,16.0,0.266667,2016-05-08,Sunday,Morning
1644430081,2016-05-08 12:00:00,2016-05-08,12,256.0,125.0,10.0,0.166667,2016-05-08,Sunday,Afternoon
1644430081,2016-05-08 13:00:00,2016-05-08,13,380.0,133.0,14.0,0.233333,2016-05-08,Sunday,Afternoon
1644430081,2016-05-08 14:00:00,2016-05-08,14,354.0,132.0,14.0,0.233333,2016-05-08,Sunday,Afternoon
1644430081,2016-05-08 15:00:00,2016-05-08,15,302.0,128.0,11.0,0.183333,2016-05-08,Sunday,Afternoon
1644430081,2016-05-08 16:00:00,2016-05-08,16,493.0,147.0,15.0,0.25,2016-05-08,Sunday,Afternoon
1644430081,2016-05-08 17:00:00,2016-05-08,17,769.0,173.0,24.0,0.4,2016-05-08,Sunday,Afternoon
1644430081,2016-05-08 18:00:00,2016-05-08,18,37.0,91.0,2.0,0.033333,2016-05-08,Sunday,Evening
1644430081,2016-05-08 19:00:00,2016-05-08,19,8.0,90.0,2.0,0.033333,2016-05-08,Sunday,Evening
1644430081,2016-05-08 20:00:00,2016-05-08,20,15.0,92.0,2.0,0.033333,2016-05-08,Sunday,Evening
1644430081,2016-05-08 21:00:00,2016-05-08,21,460.0,143.0,16.0,0.266667,2016-05-08,Sunday,Evening
1644430081,2016-05-08 22:00:00,2016-05-08,22,270.0,141.0,23.0,0.383333,2016-05-08,Sunday,Evening
1644430081,2016-05-08 23:00:00,2016-05-08,23,42.0,109.0,14.0,0.233333,2016-05-08,Sunday,Evening
1644430081,2016-05-09 00:00:00,2016-05-09,0,2.0,88.0,2.0,0.033333,2016-05-09,Monday,Night
1644430081,2016-05-09 01:00:00,2016-05-09,1,1.0,86.0,1.0,0.016667,2016-05-09,Monday,Night
1644430081,2016-05-09 02:00:00,2016-05-09,2,1.0,86.0,1.0,0.016667,2016-05-09,Monday,Night
1644430081,2016-05-09 03:00:00,2016-05-09,3,1.0,86.0,1.0,0.016667,2016-05-09,Monday,Night
1644430081,2016-05-09 04:00:00,2016-05-09,4,1.0,86.0,1.0,0.016667,2016-05-09,Monday,Night
1644430081,2016-05-09 05:00:00,2016-05-09,5,1.0,86.0,1.0,0.016667,2016-05-09,Monday,Night
1644430081,2016-05-09 06:00:00,2016-05-09,6,1.0,86.0,1.0,0.016667,2016-05-09,Monday,Morning
1644430081,2016-05-09 07:00:00,2016-05-09,7,1.0,86.0,1.0,0.016667,2016-05-09,Monday,Morning
1644430081,2016-05-09 08:00:00,2016-05-09,8,611.0,168.0,28.0,0.466667,2016-05-09,Monday,Morning
1644430081,2016-05-09 09:00:00,2016-05-09,9,15.0,113.0,15.0,0.25,2016-05-09,Monday,Morning
1644430081,2016-05-09 10:00:00,2016-05-09,10,14.0,110.0,14.0,0.233333,2016-05-09,Monday,Morning
1644430081,2016-05-09 11:00:00,2016-05-09,11,97.0,119.0,16.0,0.266667,2016-05-09,Monday,Morning
1644430081,2016-05-09 12:00:00,2016-05-09,12,163.0,200.0,60.0,1.0,2016-05-09,Monday,Afternoon
1644430081,2016-05-09 13:00:00,2016-05-09,13,218.0,177.0,48.0,0.8,2016-05-09,Monday,Afternoon
1644430081,2016-05-09 14:00:00,2016-05-09,14,19.0,115.0,17.0,0.283333,2016-05-09,Monday,Afternoon
1644430081,2016-05-09 15:00:00,2016-05-09,15,18.0,119.0,18.0,0.3,2016-05-09,Monday,Afternoon
1644430081,2016-05-09 16:00:00,2016-05-09,16,19.0,117.0,17.0,0.283333,2016-05-09,Monday,Afternoon
1644430081,2016-05-09 17:00:00,2016-05-09,17,19.0,117.0,17.0,0.283333,2016-05-09,Monday,Afternoon
1644430081,2016-05-09 18:00:00,2016-05-09,18,710.0,147.0,16.0,0.266667,2016-05-09,Monday,Evening
1644430081,2016-05-09 19:00:00,2016-05-09,19,4084.0,413.0,115.0,1.916667,2016-05-09,Monday,Evening
1644430081,2016-05-09 20:00:00,2016-05-09,20,549.0,137.0,17.0,0.283333,2016-05-09,Monday,Evening
1644430081,2016-05-09 21:00:00,2016-05-09,21,48.0,90.0,3.0,0.05,2016-05-09,Monday,Evening
1644430081,2016-05-09 22:00:00,2016-05-09,22,0.0,84.0,0.0,0.0,2016-05-09,Monday,Evening
1644430081,2016-05-09 23:00:00,2016-05-09,23,50.0,88.0,1.0,0.016667,2016-05-09,Monday,Evening
1644430081,2016-05-10 00:00:00,2016-05-10,0,27.0,87.0,1.0,0.016667,2016-05-10,Tuesday,Night
1644430081,2016-05-10 01:00:00,2016-05-10,1,0.0,84.0,0.0,0.0,2016-05-10,Tuesday,Night
1644430081,2016-05-10 02:00:00,2016-05-10,2,0.0,84.0,0.0,0.0,2016-05-10,Tuesday,Night
1644430081,2016-05-10 03:00:00,2016-05-10,3,0.0,84.0,0.0,0.0,2016-05-10,Tuesday,Night
1644430081,2016-05-10 04:00:00,2016-05-10,4,0.0,84.0,0.0,0.0,2016-05-10,Tuesday,Night
1644430081,2016-05-10 05:00:00,2016-05-10,5,0.0,84.0,0.0,0.0,2016-05-10,Tuesday,Night
1644430081,2016-05-10 06:00:00,2016-05-10,6,0.0,84.0,0.0,0.0,2016-05-10,Tuesday,Morning
1644430081,2016-05-10 07:00:00,2016-05-10,7,0.0,84.0,0.0,0.0,2016-05-10,Tuesday,Morning
1644430081,2016-05-10 08:00:00,2016-05-10,8,158.0,97.0,4.0,0.066667,2016-05-10,Tuesday,Morning
1644430081,2016-05-10 09:00:00,2016-05-10,9,574.0,131.0,9.0,0.15,2016-05-10,Tuesday,Morning
1644430081,2016-05-10 10:00:00,2016-05-10,10,194.0,101.0,5.0,0.083333,2016-05-10,Tuesday,Morning
1644430081,2016-05-10 11:00:00,2016-05-10,11,0.0,84.0,0.0,0.0,2016-05-10,Tuesday,Morning
1644430081,2016-05-10 12:00:00,2016-05-10,12,0.0,84.0,0.0,0.0,2016-05-10,Tuesday,Afternoon
1644430081,2016-05-10 13:00:00,2016-05-10,13,369.0,115.0,10.0,0.166667,2016-05-10,Tuesday,Afternoon
1644430081,2016-05-10 14:00:00,2016-05-10,14,0.0,84.0,0.0,0.0,2016-05-10,Tuesday,Afternoon
1644430081,2016-05-10 15:00:00,2016-05-10,15,0.0,84.0,0.0,0.0,2016-05-10,Tuesday,Afternoon
1644430081,2016-05-10 16:00:00,2016-05-10,16,0.0,84.0,0.0,0.0,2016-05-10,Tuesday,Afternoon
1644430081,2016-05-10 17:00:00,2016-05-10,17,0.0,84.0,0.0,0.0,2016-05-10,Tuesday,Afternoon
1644430081,2016-05-10 18:00:00,2016-05-10,18,1803.0,235.0,36.0,0.6,2016-05-10,Tuesday,Evening
1644430081,2016-05-10 19:00:00,2016-05-10,19,1115.0,191.0,41.0,0.683333,2016-05-10,Tuesday,Evening
1644430081,2016-05-10 20:00:00,2016-05-10,20,1474.0,205.0,28.0,0.466667,2016-05-10,Tuesday,Evening
1644430081,2016-05-10 21:00:00,2016-05-10,21,2213.0,268.0,71.0,1.183333,2016-05-10,Tuesday,Evening
1644430081,2016-05-10 22:00:00,2016-05-10,22,1227.0,186.0,23.0,0.383333,2016-05-10,Tuesday,Evening
1644430081,2016-05-10 23:00:00,2016-05-10,23,13.0,87.0,1.0,0.016667,2016-05-10,Tuesday,Evening
1644430081,2016-05-11 00:00:00,2016-05-11,0,8.0,85.0,0.0,0.0,2016-05-11,Wednesday,Night
1644430081,2016-05-11 01:00:00,2016-05-11,1,0.0,84.0,0.0,0.0,2016-05-11,Wednesday,Night
1644430081,2016-05-11 02:00:00,2016-05-11,2,0.0,84.0,0.0,0.0,2016-05-11,Wednesday,Night
1644430081,2016-05-11 03:00:00,2016-05-11,3,0.0,84.0,0.0,0.0,2016-05-11,Wednesday,Night
1644430081,2016-05-11 04:00:00,2016-05-11,4,0.0,84.0,0.0,0.0,2016-05-11,Wednesday,Night
1644430081,2016-05-11 05:00:00,2016-05-11,5,0.0,84.0,0.0,0.0,2016-05-11,Wednesday,Night
1644430081,2016-05-11 06:00:00,2016-05-11,6,0.0,84.0,0.0,0.0,2016-05-11,Wednesday,Morning
1644430081,2016-05-11 07:00:00,2016-05-11,7,166.0,113.0,8.0,0.133333,2016-05-11,Wednesday,Morning
1644430081,2016-05-11 08:00:00,2016-05-11,8,463.0,130.0,8.0,0.133333,2016-05-11,Wednesday,Morning
1644430081,2016-05-11 09:00:00,2016-05-11,9,179.0,122.0,11.0,0.183333,2016-05-11,Wednesday,Morning
1644430081,2016-05-11 10:00:00,2016-05-11,10,70.0,114.0,8.0,0.133333,2016-05-11,Wednesday,Morning
1644430081,2016-05-11 11:00:00,2016-05-11,11,103.0,111.0,5.0,0.083333,2016-05-11,Wednesday,Morning
1844505072,2016-04-12 00:00:00,2016-04-12,0,0.0,56.0,0.0,0.0,2016-04-12,Tuesday,Night
1844505072,2016-04-12 01:00:00,2016-04-12,1,0.0,56.0,0.0,0.0,2016-04-12,Tuesday,Night
1844505072,2016-04-12 02:00:00,2016-04-12,2,0.0,56.0,0.0,0.0,2016-04-12,Tuesday,Night
1844505072,2016-04-12 03:00:00,2016-04-12,3,0.0,56.0,0.0,0.0,2016-04-12,Tuesday,Night
1844505072,2016-04-12 04:00:00,2016-04-12,4,0.0,56.0,0.0,0.0,2016-04-12,Tuesday,Night
1844505072,2016-04-12 05:00:00,2016-04-12,5,0.0,56.0,0.0,0.0,2016-04-12,Tuesday,Night
1844505072,2016-04-12 06:00:00,2016-04-12,6,0.0,56.0,0.0,0.0,2016-04-12,Tuesday,Morning
1844505072,2016-04-12 07:00:00,2016-04-12,7,0.0,56.0,0.0,0.0,2016-04-12,Tuesday,Morning
1844505072,2016-04-12 08:00:00,2016-04-12,8,114.0,66.0,5.0,0.083333,2016-04-12,Tuesday,Morning
1844505072,2016-04-12 09:00:00,2016-04-12,9,682.0,124.0,36.0,0.6,2016-04-12,Tuesday,Morning
1844505072,2016-04-12 10:00:00,2016-04-12,10,582.0,108.0,24.0,0.4,2016-04-12,Tuesday,Morning
1844505072,2016-04-12 11:00:00,2016-04-12,11,429.0,105.0,25.0,0.416667,2016-04-12,Tuesday,Morning
1844505072,2016-04-12 12:00:00,2016-04-12,12,814.0,127.0,37.0,0.616667,2016-04-12,Tuesday,Afternoon
1844505072,2016-04-12 13:00:00,2016-04-12,13,377.0,97.0,20.0,0.333333,2016-04-12,Tuesday,Afternoon
1844505072,2016-04-12 14:00:00,2016-04-12,14,301.0,97.0,21.0,0.35,2016-04-12,Tuesday,Afternoon
1844505072,2016-04-12 15:00:00,2016-04-12,15,643.0,108.0,24.0,0.4,2016-04-12,Tuesday,Afternoon
1844505072,2016-04-12 16:00:00,2016-04-12,16,456.0,105.0,26.0,0.433333,2016-04-12,Tuesday,Afternoon
1844505072,2016-04-12 17:00:00,2016-04-12,17,410.0,100.0,22.0,0.366667,2016-04-12,Tuesday,Afternoon
1844505072,2016-04-12 18:00:00,2016-04-12,18,533.0,104.0,20.0,0.333333,2016-04-12,Tuesday,Evening
1844505072,2016-04-12 19:00:00,2016-04-12,19,228.0,93.0,20.0,0.333333,2016-04-12,Tuesday,Evening
1844505072,2016-04-12 20:00:00,2016-04-12,20,489.0,106.0,24.0,0.4,2016-04-12,Tuesday,Evening
1844505072,2016-04-12 21:00:00,2016-04-12,21,166.0,82.0,11.0,0.183333,2016-04-12,Tuesday,Evening
1844505072,2016-04-12 22:00:00,2016-04-12,22,436.0,96.0,20.0,0.333333,2016-04-12,Tuesday,Evening
1844505072,2016-04-12 23:00:00,2016-04-12,23,37.0,65.0,4.0,0.066667,2016-04-12,Tuesday,Evening
1844505072,2016-04-13 00:00:00,2016-04-13,0,0.0,56.0,0.0,0.0,2016-04-13,Wednesday,Night
1844505072,2016-04-13 01:00:00,2016-04-13,1,0.0,56.0,0.0,0.0,2016-04-13,Wednesday,Night
1844505072,2016-04-13 02:00:00,2016-04-13,2,0.0,56.0,0.0,0.0,2016-04-13,Wednesday,Night
1844505072,2016-04-13 03:00:00,2016-04-13,3,0.0,56.0,0.0,0.0,2016-04-13,Wednesday,Night
1844505072,2016-04-13 04:00:00,2016-04-13,4,0.0,56.0,0.0,0.0,2016-04-13,Wednesday,Night
1844505072,2016-04-13 05:00:00,2016-04-13,5,0.0,56.0,0.0,0.0,2016-04-13,Wednesday,Night
1844505072,2016-04-13 06:00:00,2016-04-13,6,0.0,56.0,0.0,0.0,2016-04-13,Wednesday,Morning
1844505072,2016-04-13 07:00:00,2016-04-13,7,0.0,56.0,0.0,0.0,2016-04-13,Wednesday,Morning
1844505072,2016-04-13 08:00:00,2016-04-13,8,0.0,56.0,0.0,0.0,2016-04-13,Wednesday,Morning
1844505072,2016-04-13 09:00:00,2016-04-13,9,0.0,57.0,0.0,0.0,2016-04-13,Wednesday,Morning
1844505072,2016-04-13 10:00:00,2016-04-13,10,744.0,116.0,28.0,0.466667,2016-04-13,Wednesday,Morning
1844505072,2016-04-13 11:00:00,2016-04-13,11,281.0,91.0,16.0,0.266667,2016-04-13,Wednesday,Morning
