Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,date,valid_day,weekday,weekend,study_day,study_week,steps_category,active_minutes,active_share,moderate_equivalent,calories_per_step,days_logged
2320127002,2016-05-11,6424.0,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32999992370605,0.0,0.0,0.0,300.0,1140.0,1903.0,2016-05-11,True,Wednesday,0,30,5,Low active,300.0,0.20833333333333334,0.0,0.2962328767123288,31
2320127002,2016-05-12,2661.0,1.78999996185303,1.78999996185303,0.0,0.0,0.0,1.78999996185303,0.0,0.0,0.0,128.0,830.0,1125.0,2016-05-12,True,Thursday,0,31,5,Sedentary,128.0,0.1336116910229645,0.0,0.4227733934611049,31
2347167796,2016-04-12,10113.0,6.82999992370605,6.82999992370605,0.0,2.0,0.620000004768372,4.19999980926514,0.0,28.0,13.0,320.0,964.0,2344.0,2016-04-12,True,Tuesday,0,1,1,Active,361.0,0.2724528301886792,69.0,0.23178087610006923,18
2347167796,2016-04-13,10352.0,7.01000022888184,7.01000022888184,0.0,1.6599999666214,1.94000005722046,3.41000008583069,0.0,19.0,32.0,195.0,676.0,2038.0,2016-04-13,True,Wednesday,0,2,1,Active,246.0,0.2668112798264642,70.0,0.19687017001545595,18
2347167796,2016-04-14,10129.0,6.69999980926514,6.69999980926514,0.0,0.0199999995529652,2.74000000953674,3.94000005722046,0.0,1.0,48.0,206.0,705.0,2010.0,2016-04-14,True,Thursday,0,3,1,Active,255.0,0.265625,50.0,0.19844012242077205,18
2347167796,2016-04-15,10465.0,6.92000007629395,6.92000007629395,0.0,0.0700000002980232,1.41999995708466,5.42999982833862,0.0,1.0,24.0,284.0,720.0,2133.0,2016-04-15,True,Friday,0,4,1,Active,309.0,0.30029154518950435,26.0,0.2038222646918299,18
2347167796,2016-04-16,22244.0,15.0799999237061,15.0799999237061,0.0,5.44999980926514,4.09999990463257,5.53000020980835,0.0,66.0,72.0,268.0,968.0,2670.0,2016-04-16,True,Saturday,1,5,1,Highly active,406.0,0.2954876273653566,204.0,0.12003236827908649,18
2347167796,2016-04-17,5472.0,3.61999988555908,3.61999988555908,0.0,0.0799999982118607,0.280000001192093,3.25999999046326,0.0,1.0,7.0,249.0,508.0,1882.0,2016-04-17,True,Sunday,1,6,1,Low active,257.0,0.3359477124183007,9.0,0.3439327485380117,18
2347167796,2016-04-18,8247.0,5.44999980926514,5.44999980926514,0.0,0.790000021457672,0.860000014305115,3.78999996185303,0.0,11.0,16.0,206.0,678.0,1944.0,2016-04-18,True,Monday,0,7,1,Somewhat active,233.0,0.2557628979143798,38.0,0.23572208075663878,18
2347167796,2016-04-19,6711.0,4.44000005722046,4.44000005722046,0.0,0.0,0.0,4.44000005722046,0.0,0.0,7.0,382.0,648.0,2346.0,2016-04-19,True,Tuesday,0,8,2,Low active,389.0,0.3751205400192864,7.0,0.34957532409476977,18
2347167796,2016-04-20,10999.0,7.26999998092651,7.26999998092651,0.0,0.680000007152557,1.80999994277954,4.78000020980835,0.0,11.0,43.0,269.0,1011.0,2198.0,2016-04-20,True,Wednesday,0,9,2,Active,323.0,0.24212893553223389,65.0,0.1998363487589781,18
2347167796,2016-04-21,10080.0,6.75,6.75,0.0,1.85000002384186,1.52999997138977,3.38000011444092,0.0,23.0,26.0,208.0,761.0,2048.0,2016-04-21,True,Thursday,0,10,2,Active,257.0,0.25245579567779963,72.0,0.20317460317460317,18
2347167796,2016-04-22,7804.0,5.15999984741211,5.15999984741211,0.0,0.560000002384186,1.67999994754791,2.92000007629395,0.0,9.0,27.0,206.0,781.0,1946.0,2016-04-22,True,Friday,0,11,2,Somewhat active,242.0,0.23655913978494625,45.0,0.24935930292157868,18
2347167796,2016-04-23,16901.0,11.3699998855591,11.3699998855591,0.0,2.77999997138977,1.45000004768372,7.15000009536743,0.0,32.0,35.0,360.0,591.0,2629.0,2016-04-23,True,Saturday,1,12,2,Highly active,427.0,0.4194499017681729,99.0,0.155552925862375,18
2347167796,2016-04-24,9471.0,6.26000022888184,6.26000022888184,0.0,0.0,0.0,6.26000022888184,0.0,0.0,0.0,360.0,584.0,2187.0,2016-04-24,True,Sunday,1,13,2,Somewhat active,360.0,0.3813559322033898,0.0,0.23091542603737725,18
2347167796,2016-04-25,9482.0,6.38000011444092,6.38000011444092,0.0,1.26999998092651,0.519999980926514,4.59999990463257,0.0,15.0,11.0,277.0,653.0,2095.0,2016-04-25,True,Monday,0,14,2,Somewhat active,303.0,0.3169456066945607,41.0,0.22094494832313857,18
2347167796,2016-04-26,5980.0,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0.0,0.0,227.0,732.0,1861.0,2016-04-26,True,Tuesday,0,15,3,Low active,227.0,0.23670490093847757,0.0,0.3112040133779264,18
2347167796,2016-04-27,11423.0,7.57999992370605,7.57999992370605,0.0,1.86000001430511,0.400000005960464,5.32000017166138,0.0,26.0,9.0,295.0,623.0,2194.0,2016-04-27,True,Wednesday,0,16,3,Active,330.0,0.3462749213011542,61.0,0.19206863345881117,18
2347167796,2016-04-28,5439.0,3.59999990463257,3.59999990463257,0.0,0.0,0.0,3.59999990463257,0.0,0.0,0.0,229.0,764.0,1854.0,2016-04-28,True,Thursday,0,17,3,Low active,229.0,0.23061430010070494,0.0,0.3408714837286266,18
2873212765,2016-04-12,8796.0,5.90999984741211,5.90999984741211,0.0,0.109999999403954,0.930000007152557,4.88000011444092,0.0,2.0,21.0,356.0,1061.0,1982.0,2016-04-12,True,Tuesday,0,1,1,Somewhat active,379.0,0.26319444444444445,25.0,0.22532969531605276,31
2873212765,2016-04-13,7618.0,5.11999988555908,5.11999988555908,0.0,0.0,0.219999998807907,4.88000011444092,0.0199999995529652,0.0,8.0,404.0,1028.0,2004.0,2016-04-13,True,Wednesday,0,2,1,Somewhat active,412.0,0.2861111111111111,8.0,0.2630611709110003,31
2873212765,2016-04-14,7910.0,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0.0,0.0,331.0,1109.0,1893.0,2016-04-14,True,Thursday,0,3,1,Somewhat active,331.0,0.2298611111111111,0.0,0.2393173198482933,31
2873212765,2016-04-15,8482.0,5.69999980926514,5.69999980926514,0.0,0.0,0.0,5.69000005722046,0.0099999997764825,0.0,0.0,448.0,992.0,2063.0,2016-04-15,True,Friday,0,4,1,Somewhat active,448.0,0.3111111111111111,0.0,0.24322093845791087,31
2873212765,2016-04-16,9685.0,6.65000009536743,6.65000009536743,0.0,3.10999989509583,0.0199999995529652,3.50999999046326,0.0099999997764825,47.0,1.0,305.0,1087.0,2148.0,2016-04-16,True,Saturday,1,5,1,Somewhat active,353.0,0.24513888888888888,95.0,0.22178626742385132,31
2873212765,2016-04-17,2524.0,1.70000004768372,1.70000004768372,0.0,0.0,0.349999994039536,1.3400000333786,0.0,0.0,8.0,160.0,1272.0,1529.0,2016-04-17,True,Sunday,1,6,1,Sedentary,168.0,0.11666666666666667,8.0,0.6057844690966719,31
2873212765,2016-04-18,7762.0,5.23999977111816,5.23999977111816,0.0,0.0700000002980232,0.280000001192093,4.8899998664856,0.0,1.0,6.0,311.0,1122.0,1890.0,2016-04-18,True,Monday,0,7,1,Somewhat active,318.0,0.22083333333333333,8.0,0.24349394485957226,31
2873212765,2016-04-19,7948.0,5.36999988555908,5.36999988555908,0.0,0.0,0.0,5.3600001335144,0.0,0.0,0.0,389.0,1051.0,1956.0,2016-04-19,True,Tuesday,0,8,2,Somewhat active,389.0,0.2701388888888889,0.0,0.24609964771011575,31
2873212765,2016-04-20,9202.0,6.30000019073486,6.30000019073486,0.0,1.50999999046326,0.119999997317791,4.65999984741211,0.0099999997764825,22.0,5.0,378.0,1035.0,2094.0,2016-04-20,True,Wednesday,0,9,2,Somewhat active,405.0,0.28125,49.0,0.22755922625516192,31
2873212765,2016-04-21,8859.0,5.98000001907349,5.98000001907349,0.0,0.129999995231628,0.370000004768372,5.46999979019165,0.0099999997764825,2.0,10.0,371.0,1057.0,1970.0,2016-04-21,True,Thursday,0,10,2,Somewhat active,383.0,0.2659722222222222,14.0,0.22237272829890506,31
2873212765,2016-04-22,7286.0,4.90000009536743,4.90000009536743,0.0,0.46000000834465,0.0,4.42000007629395,0.0199999995529652,46.0,0.0,366.0,1028.0,2241.0,2016-04-22,True,Friday,0,11,2,Low active,412.0,0.2861111111111111,92.0,0.30757617348339283,31
2873212765,2016-04-23,9317.0,6.34999990463257,6.34999990463257,0.0,2.08999991416931,0.230000004172325,4.01999998092651,0.0099999997764825,28.0,5.0,330.0,1077.0,2021.0,2016-04-23,True,Saturday,1,12,2,Somewhat active,363.0,0.2520833333333333,61.0,0.2169153160888698,31
2873212765,2016-04-24,6873.0,4.67999982833862,4.67999982833862,0.0,3.0,0.0599999986588955,1.62000000476837,0.0,46.0,1.0,190.0,1203.0,1898.0,2016-04-24,True,Sunday,1,13,2,Low active,237.0,0.16458333333333333,93.0,0.27615306270915174,31
2873212765,2016-04-25,7373.0,4.94999980926514,4.94999980926514,0.0,0.0,0.0,4.94999980926514,0.0,0.0,0.0,359.0,1081.0,1907.0,2016-04-25,True,Monday,0,14,2,Low active,359.0,0.24930555555555556,0.0,0.25864641258646415,31
2873212765,2016-04-26,8242.0,5.53999996185303,5.53999996185303,0.0,0.119999997317791,0.180000007152557,5.23999977111816,0.0,2.0,5.0,309.0,1124.0,1882.0,2016-04-26,True,Tuesday,0,15,3,Somewhat active,316.0,0.21944444444444444,9.0,0.22834263528269838,31
2873212765,2016-04-27,3516.0,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,46.0,0.0,197.0,1197.0,1966.0,2016-04-27,True,Wednesday,0,16,3,Sedentary,243.0,0.16875,92.0,0.5591581342434585,31
2873212765,2016-04-28,7913.0,5.40999984741211,5.40999984741211,0.0,2.16000008583069,0.340000003576279,2.91000008583069,0.0,28.0,7.0,213.0,1192.0,1835.0,2016-04-28,True,Thursday,0,17,3,Somewhat active,248.0,0.17222222222222222,63.0,0.23189687855427776,31
2873212765,2016-04-29,7365.0,4.94999980926514,4.94999980926514,0.0,1.36000001430511,1.4099999666214,2.1800000667572,0.0,20.0,23.0,206.0,1191.0,1780.0,2016-04-29,True,Friday,0,18,3,Low active,249.0,0.17291666666666666,63.0,0.241683638832315,31
2873212765,2016-04-30,8452.0,5.67999982833862,5.67999982833862,0.0,0.330000013113022,1.08000004291534,4.26000022888184,0.0099999997764825,5.0,20.0,248.0,1167.0,1830.0,2016-04-30,True,Saturday,1,19,3,Somewhat active,273.0,0.18958333333333333,30.0,0.21651680075721721,31
2873212765,2016-05-01,7399.0,4.96999979019165,4.96999979019165,0.0,0.490000009536743,1.03999996185303,3.44000005722046,0.0,7.0,18.0,196.0,1219.0,1739.0,2016-05-01,True,Sunday,1,20,3,Low active,221.0,0.15347222222222223,32.0,0.23503176104879037,31
2873212765,2016-05-02,7525.0,5.05999994277954,5.05999994277954,0.0,0.0,0.209999993443489,4.82999992370605,0.0199999995529652,0.0,7.0,334.0,1099.0,1878.0,2016-05-02,True,Monday,0,21,3,Somewhat active,341.0,0.23680555555555555,7.0,0.24956810631229237,31
2873212765,2016-05-03,7412.0,4.98000001907349,4.98000001907349,0.0,0.0599999986588955,0.25,4.65999984741211,0.0099999997764825,1.0,6.0,363.0,1070.0,1906.0,2016-05-03,True,Tuesday,0,22,4,Low active,370.0,0.2569444444444444,8.0,0.2571505666486778,31
2873212765,2016-05-04,8278.0,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.55999994277954,0.0,0.0,0.0,420.0,1020.0,2015.0,2016-05-04,True,Wednesday,0,23,4,Somewhat active,420.0,0.2916666666666667,0.0,0.24341628412660063,31
2873212765,2016-05-05,8314.0,5.6100001335144,5.6100001335144,0.0,0.779999971389771,0.800000011920929,4.03000020980835,0.0,13.0,23.0,311.0,1093.0,1971.0,2016-05-05,True,Thursday,0,24,4,Somewhat active,347.0,0.24097222222222223,49.0,0.23707000240558096,31
2873212765,2016-05-06,7063.0,4.75,4.75,0.0,0.0,0.119999997317791,4.6100001335144,0.0099999997764825,0.0,5.0,370.0,1065.0,1910.0,2016-05-06,True,Friday,0,25,4,Low active,375.0,0.2604166666666667,5.0,0.27042333286139036,31
2873212765,2016-05-07,4940.0,3.38000011444092,3.38000011444092,0.0,2.27999997138977,0.550000011920929,0.550000011920929,0.0,75.0,11.0,52.0,1302.0,1897.0,2016-05-07,True,Saturday,1,26,4,Sedentary,138.0,0.09583333333333334,161.0,0.3840080971659919,31
2873212765,2016-05-08,8168.0,5.53999996185303,5.53999996185303,0.0,2.90000009536743,0.0,2.64000010490417,0.0,46.0,0.0,326.0,1068.0,2096.0,2016-05-08,True,Sunday,1,27,4,Somewhat active,372.0,0.25833333333333336,92.0,0.2566111655239961,31
2873212765,2016-05-09,7726.0,5.19000005722046,5.19000005722046,0.0,0.0,0.0,5.19000005722046,0.0,0.0,0.0,345.0,1095.0,1906.0,2016-05-09,True,Monday,0,28,4,Somewhat active,345.0,0.23958333333333334,0.0,0.246699456381051,31
2873212765,2016-05-10,8275.0,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.55000019073486,0.0099999997764825,0.0,0.0,373.0,1067.0,1962.0,2016-05-10,True,Tuesday,0,29,5,Somewhat active,373.0,0.2590277777777778,0.0,0.2370996978851964,31
2873212765,2016-05-11,6440.0,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32000017166138,0.0099999997764825,0.0,0.0,319.0,1121.0,1826.0,2016-05-11,True,Wednesday,0,30,5,Low active,319.0,0.22152777777777777,0.0,0.28354037267080745,31
2873212765,2016-05-12,7566.0,5.1100001335144,5.1100001335144,0.0,0.0,0.0,5.1100001335144,0.0,0.0,0.0,268.0,720.0,1431.0,2016-05-12,True,Thursday,0,31,5,Somewhat active,268.0,0.27125506072874495,0.0,0.18913560666137985,31
3372868164,2016-04-12,4747.0,3.24000000953674,3.24000000953674,0.0,0.0,0.0,3.23000001907349,0.0099999997764825,0.0,0.0,280.0,1160.0,1788.0,2016-04-12,True,Tuesday,0,1,1,Sedentary,280.0,0.19444444444444445,0.0,0.37665894248999365,20
3372868164,2016-04-13,9715.0,6.63000011444092,6.63000011444092,0.0,0.990000009536743,0.340000003576279,5.26999998092651,0.0199999995529652,16.0,8.0,371.0,1045.0,2093.0,2016-04-13,True,Wednesday,0,2,1,Somewhat active,395.0,0.2743055555555556,40.0,0.21544004117344312,20
3372868164,2016-04-14,8844.0,6.03000020980835,6.03000020980835,0.0,0.340000003576279,1.02999997138977,4.65000009536743,0.0099999997764825,6.0,25.0,370.0,1039.0,2065.0,2016-04-14,True,Thursday,0,3,1,Somewhat active,401.0,0.27847222222222223,37.0,0.23349163274536408,20
3372868164,2016-04-15,7451.0,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.05999994277954,0.0199999995529652,0.0,0.0,335.0,1105.0,1908.0,2016-04-15,True,Friday,0,4,1,Low active,335.0,0.2326388888888889,0.0,0.25607301033418334,20
3372868164,2016-04-16,6905.0,4.73000001907349,4.73000001907349,0.0,0.0,0.0,4.69999980926514,0.0299999993294477,0.0,0.0,356.0,1084.0,1908.0,2016-04-16,True,Saturday,1,5,1,Low active,356.0,0.24722222222222223,0.0,0.27632150615496015,20
3372868164,2016-04-17,8199.0,5.88000011444092,5.88000011444092,0.0,1.4099999666214,0.100000001490116,4.3600001335144,0.0099999997764825,11.0,2.0,322.0,1105.0,1964.0,2016-04-17,True,Sunday,1,6,1,Somewhat active,335.0,0.2326388888888889,24.0,0.23954140748871813,20
3372868164,2016-04-18,6798.0,4.6399998664856,4.6399998664856,0.0,1.08000004291534,0.200000002980232,3.34999990463257,0.0,20.0,7.0,343.0,1070.0,2014.0,2016-04-18,True,Monday,0,7,1,Low active,370.0,0.2569444444444444,47.0,0.29626360694321857,20
3372868164,2016-04-19,7711.0,5.26000022888184,5.26000022888184,0.0,0.0,0.0,5.23999977111816,0.0199999995529652,0.0,0.0,376.0,1064.0,1985.0,2016-04-19,True,Tuesday,0,8,2,Somewhat active,376.0,0.2611111111111111,0.0,0.2574244585656854,20
3372868164,2016-04-20,4880.0,3.32999992370605,3.32999992370605,0.0,0.839999973773956,0.0900000035762787,2.38000011444092,0.0199999995529652,15.0,3.0,274.0,1148.0,1867.0,2016-04-20,True,Wednesday,0,9,2,Sedentary,292.0,0.20277777777777778,33.0,0.38258196721311477,20
3372868164,2016-04-21,8857.0,6.07000017166138,6.07000017166138,0.0,1.14999997615814,0.259999990463257,4.6399998664856,0.0099999997764825,18.0,9.0,376.0,1037.0,2124.0,2016-04-21,True,Thursday,0,10,2,Somewhat active,403.0,0.2798611111111111,45.0,0.2398103195212826,20
3372868164,2016-04-22,3843.0,2.61999988555908,2.61999988555908,0.0,0.0,0.0,2.60999989509583,0.0099999997764825,0.0,0.0,206.0,1234.0,1669.0,2016-04-22,True,Friday,0,11,2,Sedentary,206.0,0.14305555555555555,0.0,0.434296122820713,20
3372868164,2016-04-23,7396.0,5.07000017166138,5.07000017166138,0.0,1.39999997615814,0.0799999982118607,3.57999992370605,0.0,20.0,2.0,303.0,1115.0,1995.0,2016-04-23,True,Saturday,1,12,2,Low active,325.0,0.22569444444444445,42.0,0.26974040021633316,20
3372868164,2016-04-24,6731.0,4.59000015258789,4.59000015258789,0.0,0.889999985694885,0.189999997615814,3.49000000953674,0.0199999995529652,14.0,7.0,292.0,1127.0,1921.0,2016-04-24,True,Sunday,1,13,2,Low active,313.0,0.21736111111111112,35.0,0.2853959292824246,20
3372868164,2016-04-25,5995.0,4.09000015258789,4.09000015258789,0.0,0.0,0.0,4.09000015258789,0.0,0.0,0.0,416.0,1024.0,2010.0,2016-04-25,True,Monday,0,14,2,Low active,416.0,0.28888888888888886,0.0,0.33527939949958296,20
3372868164,2016-04-26,8283.0,5.78999996185303,5.78999996185303,0.0,1.85000002384186,0.0500000007450581,3.86999988555908,0.0099999997764825,22.0,2.0,333.0,1083.0,2057.0,2016-04-26,True,Tuesday,0,15,3,Somewhat active,357.0,0.24791666666666667,46.0,0.24833997343957503,20
3372868164,2016-04-27,7904.0,5.42000007629395,5.42000007629395,0.0,1.58000004291534,0.629999995231628,3.19000005722046,0.0099999997764825,24.0,13.0,346.0,1057.0,2095.0,2016-04-27,True,Wednesday,0,16,3,Somewhat active,383.0,0.2659722222222222,61.0,0.26505566801619435,20
3372868164,2016-04-28,5512.0,3.75999999046326,3.75999999046326,0.0,0.0,0.0,3.75999999046326,0.0,0.0,0.0,385.0,1055.0,1972.0,2016-04-28,True,Thursday,0,17,3,Low active,385.0,0.2673611111111111,0.0,0.35776487663280115,20
3372868164,2016-04-29,9135.0,6.23000001907349,6.23000001907349,0.0,0.0,0.0,6.21999979019165,0.0099999997764825,0.0,0.0,402.0,1038.0,2044.0,2016-04-29,True,Friday,0,18,3,Somewhat active,402.0,0.2791666666666667,0.0,0.22375478927203066,20
3372868164,2016-04-30,5250.0,3.57999992370605,3.57999992370605,0.0,1.05999994277954,0.0900000035762787,2.42000007629395,0.0099999997764825,17.0,4.0,300.0,1119.0,1946.0,2016-04-30,True,Saturday,1,19,3,Low active,321.0,0.22291666666666668,38.0,0.37066666666666664,20
3372868164,2016-05-01,3077.0,2.09999990463257,2.09999990463257,0.0,0.0,0.0,2.08999991416931,0.0,0.0,0.0,172.0,842.0,1237.0,2016-05-01,True,Sunday,1,20,3,Sedentary,172.0,0.16962524654832348,0.0,0.40201494962625933,20
3977333714,2016-04-12,8856.0,5.98000001907349,5.98000001907349,0.0,3.05999994277954,0.910000026226044,2.00999999046326,0.0,44.0,19.0,131.0,777.0,1450.0,2016-04-12,True,Tuesday,0,1,1,Somewhat active,194.0,0.19979402677651906,107.0,0.1637308039747064,30
3977333714,2016-04-13,10035.0,6.71000003814697,6.71000003814697,0.0,2.02999997138977,2.13000011444092,2.54999995231628,0.0,31.0,46.0,153.0,754.0,1495.0,2016-04-13,True,Wednesday,0,2,1,Active,230.0,0.23373983739837398,108.0,0.1489785749875436,30
3977333714,2016-04-14,7641.0,5.1100001335144,5.1100001335144,0.0,0.319999992847443,0.970000028610229,3.8199999332428,0.0,5.0,23.0,214.0,801.0,1433.0,2016-04-14,True,Thursday,0,3,1,Somewhat active,242.0,0.23202301054650049,33.0,0.18754089778824762,30
3977333714,2016-04-15,9010.0,6.05999994277954,6.05999994277954,0.0,1.04999995231628,1.75,3.25999999046326,0.0,15.0,42.0,183.0,644.0,1468.0,2016-04-15,True,Friday,0,4,1,Somewhat active,240.0,0.27149321266968324,72.0,0.16293007769145393,30
3977333714,2016-04-16,13459.0,9.0,9.0,0.0,2.02999997138977,4.0,2.97000002861023,0.0,31.0,83.0,153.0,663.0,1625.0,2016-04-16,True,Saturday,1,5,1,Highly active,267.0,0.2870967741935484,145.0,0.12073705327290289,30
3977333714,2016-04-17,10415.0,6.96999979019165,6.96999979019165,0.0,0.699999988079071,2.34999990463257,3.92000007629395,0.0,11.0,58.0,205.0,600.0,1529.0,2016-04-17,True,Sunday,1,6,1,Active,274.0,0.3135011441647597,80.0,0.14680748919827172,30
3977333714,2016-04-18,11663.0,7.80000019073486,7.80000019073486,0.0,0.25,3.73000001907349,3.8199999332428,0.0,4.0,95.0,214.0,605.0,1584.0,2016-04-18,True,Monday,0,7,1,Active,313.0,0.340958605664488,103.0,0.13581411300694504,30
3977333714,2016-04-19,12414.0,8.77999973297119,8.77999973297119,0.0,2.24000000953674,2.45000004768372,3.96000003814697,0.0,19.0,67.0,221.0,738.0,1638.0,2016-04-19,True,Tuesday,0,8,2,Active,307.0,0.2937799043062201,105.0,0.1319478008699855,30
3977333714,2016-04-20,11658.0,7.82999992370605,7.82999992370605,0.0,0.200000002980232,4.34999990463257,3.27999997138977,0.0,2.0,98.0,164.0,845.0,1554.0,2016-04-20,True,Wednesday,0,9,2,Active,264.0,0.23805229936880073,102.0,0.13329902213072567,30
3977333714,2016-04-21,6093.0,4.07999992370605,4.07999992370605,0.0,0.0,0.0,4.05999994277954,0.0,0.0,0.0,242.0,712.0,1397.0,2016-04-21,True,Thursday,0,10,2,Low active,242.0,0.25366876310272535,0.0,0.22927950106679795,30
3977333714,2016-04-22,8911.0,5.96000003814697,5.96000003814697,0.0,2.32999992370605,0.579999983310699,3.05999994277954,0.0,33.0,12.0,188.0,731.0,1481.0,2016-04-22,True,Friday,0,11,2,Somewhat active,233.0,0.241701244813278,78.0,0.1661990797890248,30
3977333714,2016-04-23,12058.0,8.06999969482422,8.06999969482422,0.0,0.0,4.21999979019165,3.84999990463257,0.0,0.0,92.0,252.0,724.0,1638.0,2016-04-23,True,Saturday,1,12,2,Active,344.0,0.32209737827715357,92.0,0.13584342345330902,30
3977333714,2016-04-24,14112.0,10.0,10.0,0.0,3.26999998092651,4.55999994277954,2.17000007629395,0.0,30.0,95.0,129.0,660.0,1655.0,2016-04-24,True,Sunday,1,13,2,Highly active,254.0,0.2778993435448578,155.0,0.11727607709750566,30
3977333714,2016-04-25,11177.0,8.47999954223633,8.47999954223633,0.0,5.61999988555908,0.430000007152557,2.41000008583069,0.0,50.0,9.0,133.0,781.0,1570.0,2016-04-25,True,Monday,0,14,2,Active,192.0,0.197327852004111,109.0,0.14046703050908116,30
3977333714,2016-04-26,11388.0,7.61999988555908,7.61999988555908,0.0,0.449999988079071,4.21999979019165,2.95000004768372,0.0,7.0,95.0,170.0,797.0,1551.0,2016-04-26,True,Tuesday,0,15,3,Active,272.0,0.25444340505144997,109.0,0.13619599578503688,30
3977333714,2016-04-27,7193.0,5.03999996185303,5.03999996185303,0.0,0.0,0.419999986886978,4.61999988555908,0.0,0.0,10.0,176.0,714.0,1377.0,2016-04-27,True,Wednesday,0,16,3,Low active,186.0,0.20666666666666667,10.0,0.1914361184484916,30
3977333714,2016-04-28,7114.0,4.88000011444092,4.88000011444092,0.0,1.37000000476837,0.28999999165535,3.22000002861023,0.0,15.0,8.0,190.0,804.0,1407.0,2016-04-28,True,Thursday,0,17,3,Low active,213.0,0.20943952802359883,38.0,0.1977790272701715,30
3977333714,2016-04-29,10645.0,7.75,7.75,0.0,3.74000000953674,1.29999995231628,2.71000003814697,0.0,36.0,32.0,150.0,744.0,1545.0,2016-04-29,True,Friday,0,18,3,Active,218.0,0.22661122661122662,104.0,0.14513856270549555,30
3977333714,2016-04-30,13238.0,9.19999980926514,9.19999980926514,0.0,3.69000005722046,2.09999990463257,3.41000008583069,0.0,43.0,52.0,194.0,687.0,1650.0,2016-04-30,True,Saturday,1,19,3,Highly active,289.0,0.29610655737704916,138.0,0.12464118446895302,30
3977333714,2016-05-01,10414.0,7.07000017166138,7.07000017166138,0.0,2.67000007629395,1.98000001907349,2.41000008583069,0.0,41.0,40.0,124.0,691.0,1501.0,2016-05-01,True,Sunday,1,20,3,Active,205.0,0.22879464285714285,122.0,0.1441328980218936,30
3977333714,2016-05-02,16520.0,11.0500001907349,11.0500001907349,0.0,1.53999996185303,6.48000001907349,3.01999998092651,0.0,24.0,143.0,176.0,713.0,1760.0,2016-05-02,True,Monday,0,21,3,Highly active,343.0,0.3248106060606061,191.0,0.10653753026634383,30
3977333714,2016-05-03,14335.0,9.59000015258789,9.59000015258789,0.0,3.3199999332428,1.74000000953674,4.53000020980835,0.0,47.0,41.0,258.0,594.0,1710.0,2016-05-03,True,Tuesday,0,22,4,Highly active,346.0,0.3680851063829787,135.0,0.11928845483083363,30
3977333714,2016-05-04,13559.0,9.4399995803833,9.4399995803833,0.0,1.80999994277954,4.57999992370605,2.89000010490417,0.0,14.0,96.0,142.0,852.0,1628.0,2016-05-04,True,Wednesday,0,23,4,Highly active,252.0,0.22826086956521738,124.0,0.12006785161147578,30
3977333714,2016-05-05,12312.0,8.57999992370605,8.57999992370605,0.0,1.75999999046326,4.1100001335144,2.71000003814697,0.0,14.0,88.0,178.0,680.0,1618.0,2016-05-05,True,Thursday,0,24,4,Active,280.0,0.2916666666666667,116.0,0.13141650422352177,30
3977333714,2016-05-06,11677.0,8.27999973297119,8.27999973297119,0.0,3.10999989509583,2.50999999046326,2.67000007629395,0.0,29.0,55.0,168.0,676.0,1590.0,2016-05-06,True,Friday,0,25,4,Active,252.0,0.27155172413793105,113.0,0.13616511090177272,30
3977333714,2016-05-07,11550.0,7.73000001907349,7.73000001907349,0.0,0.0,4.13000011444092,3.58999991416931,0.0,0.0,86.0,208.0,703.0,1574.0,2016-05-07,True,Saturday,1,26,4,Active,294.0,0.2948846539618857,86.0,0.13627705627705627,30
3977333714,2016-05-08,13585.0,9.09000015258789,9.09000015258789,0.0,0.680000007152557,5.23999977111816,3.17000007629395,0.0,9.0,116.0,171.0,688.0,1633.0,2016-05-08,True,Sunday,1,27,4,Highly active,296.0,0.3008130081300813,134.0,0.1202061096797939,30
3977333714,2016-05-09,14687.0,10.0799999237061,10.0799999237061,0.0,0.769999980926514,5.59999990463257,3.54999995231628,0.0,8.0,122.0,151.0,1159.0,1667.0,2016-05-09,True,Monday,0,28,4,Highly active,281.0,0.1951388888888889,138.0,0.11350173622931845,30
3977333714,2016-05-10,13072.0,8.77999973297119,8.77999973297119,0.0,0.0700000002980232,5.40000009536743,3.30999994277954,0.0,1.0,115.0,196.0,676.0,1630.0,2016-05-10,True,Tuesday,0,29,5,Highly active,312.0,0.3157894736842105,117.0,0.12469400244798041,30
3977333714,2016-05-11,746.0,0.5,0.5,0.0,0.370000004768372,0.0,0.129999995231628,0.0,4.0,0.0,9.0,13.0,52.0,2016-05-11,True,Wednesday,0,30,5,Sedentary,13.0,0.5,8.0,0.06970509383378017,30
