Id,ActivityHour,samples,mean_bpm,min_bpm,max_bpm
4020332650,2016-05-08 04:00:00,1235,60.10769230769231,52.0,101.0
4020332650,2016-05-08 05:00:00,1483,59.258934592043154,52.0,73.0
4020332650,2016-05-08 06:00:00,1421,60.90429275158339,52.0,75.0
4020332650,2016-05-08 07:00:00,1540,68.06168831168831,51.0,100.0
4020332650,2016-05-08 08:00:00,1562,72.5877080665813,57.0,96.0
4020332650,2016-05-08 09:00:00,1439,80.36761640027797,66.0,100.0
4020332650,2016-05-08 10:00:00,1497,80.2625250501002,60.0,101.0
4020332650,2016-05-08 11:00:00,1605,90.50155763239876,77.0,107.0
4020332650,2016-05-08 12:00:00,1702,87.36251468860165,75.0,111.0
4020332650,2016-05-08 13:00:00,1596,76.80513784461152,67.0,104.0
4020332650,2016-05-08 14:00:00,1730,92.73757225433526,69.0,112.0
4020332650,2016-05-08 15:00:00,1604,93.31608478802993,70.0,128.0
4020332650,2016-05-08 16:00:00,940,94.5468085106383,70.0,123.0
4020332650,2016-05-08 17:00:00,1482,90.32523616734143,76.0,107.0
4020332650,2016-05-08 18:00:00,1523,93.24097176625082,63.0,115.0
4020332650,2016-05-08 19:00:00,1499,88.79319546364243,70.0,108.0
4020332650,2016-05-08 20:00:00,1597,83.84095178459611,68.0,131.0
4020332650,2016-05-08 21:00:00,1545,80.98834951456311,67.0,107.0
4020332650,2016-05-08 22:00:00,1532,71.96475195822454,62.0,83.0
4020332650,2016-05-08 23:00:00,332,68.9367469879518,58.0,81.0
4020332650,2016-05-09 08:00:00,4,70.0,70.0,70.0
4020332650,2016-05-09 14:00:00,1093,88.62214089661482,63.0,130.0
4020332650,2016-05-09 15:00:00,1471,90.86403806934058,69.0,107.0
4020332650,2016-05-09 16:00:00,1516,95.26385224274406,80.0,115.0
4020332650,2016-05-09 17:00:00,1549,97.18721755971595,82.0,128.0
4020332650,2016-05-09 18:00:00,1531,90.39712606139778,75.0,110.0
4020332650,2016-05-09 19:00:00,1586,92.89911727616645,78.0,122.0
4020332650,2016-05-09 20:00:00,1646,89.25212636695018,70.0,155.0
4020332650,2016-05-09 21:00:00,1588,80.10768261964735,68.0,98.0
4020332650,2016-05-09 22:00:00,1680,75.98571428571428,63.0,99.0
4020332650,2016-05-09 23:00:00,1516,67.4439313984169,55.0,94.0
4020332650,2016-05-10 00:00:00,1456,56.815247252747255,52.0,77.0
4020332650,2016-05-10 01:00:00,1481,57.94530722484807,50.0,70.0
4020332650,2016-05-10 02:00:00,1498,58.86849132176235,47.0,101.0
4020332650,2016-05-10 03:00:00,1535,57.80325732899023,52.0,70.0
4020332650,2016-05-10 04:00:00,1528,57.06740837696335,49.0,77.0
4020332650,2016-05-10 05:00:00,1357,57.136330140014735,50.0,81.0
4020332650,2016-05-10 06:00:00,1524,55.5761154855643,46.0,81.0
4020332650,2016-05-10 07:00:00,1506,63.679282868525895,51.0,94.0
4020332650,2016-05-10 08:00:00,1637,71.25290164935858,60.0,93.0
4020332650,2016-05-10 09:00:00,1691,72.74039030159669,60.0,89.0
4020332650,2016-05-10 10:00:00,1637,75.5247403787416,62.0,92.0
4020332650,2016-05-10 11:00:00,1601,76.91442848219863,61.0,98.0
4020332650,2016-05-10 12:00:00,1583,86.49589387239419,68.0,113.0
4020332650,2016-05-10 13:00:00,1648,82.61407766990291,66.0,95.0
4020332650,2016-05-10 14:00:00,1671,83.40514661879115,70.0,97.0
4020332650,2016-05-10 15:00:00,1625,88.79138461538462,74.0,106.0
4020332650,2016-05-10 16:00:00,1597,85.7507827175955,64.0,104.0
4020332650,2016-05-10 17:00:00,1190,84.01932773109243,64.0,105.0
4020332650,2016-05-10 18:00:00,17,78.29411764705883,70.0,87.0
4020332650,2016-05-10 19:00:00,320,116.234375,70.0,134.0
4020332650,2016-05-10 20:00:00,162,103.18518518518519,59.0,120.0
4020332650,2016-05-10 21:00:00,3,70.0,70.0,70.0
4020332650,2016-05-10 22:00:00,386,94.62435233160622,66.0,118.0
4020332650,2016-05-10 23:00:00,448,112.65848214285714,70.0,142.0
4020332650,2016-05-11 10:00:00,92,70.94565217391305,70.0,71.0
4020332650,2016-05-11 11:00:00,264,91.4659090909091,70.0,121.0
4020332650,2016-05-11 12:00:00,1625,85.42338461538462,73.0,109.0
4020332650,2016-05-11 13:00:00,1516,87.50593667546174,64.0,105.0
4020332650,2016-05-11 14:00:00,1494,94.33333333333333,70.0,133.0
4020332650,2016-05-11 15:00:00,1618,96.04264524103831,76.0,117.0
4020332650,2016-05-11 16:00:00,1554,92.75933075933077,77.0,111.0
4020332650,2016-05-11 17:00:00,463,95.792656587473,84.0,107.0
4020332650,2016-05-12 11:00:00,460,87.04347826086956,70.0,99.0
4020332650,2016-05-12 12:00:00,582,99.98109965635739,79.0,125.0
4388161847,2016-04-13 00:00:00,349,56.051575931232094,47.0,80.0
4388161847,2016-04-13 01:00:00,333,53.813813813813816,50.0,75.0
4388161847,2016-04-13 02:00:00,344,52.4156976744186,47.0,76.0
4388161847,2016-04-13 03:00:00,339,50.37758112094395,45.0,80.0
4388161847,2016-04-13 04:00:00,363,54.7465564738292,45.0,121.0
4388161847,2016-04-13 05:00:00,486,81.41769547325103,54.0,130.0
4388161847,2016-04-13 06:00:00,426,83.03755868544602,63.0,120.0
4388161847,2016-04-13 07:00:00,385,66.2,56.0,97.0
4388161847,2016-04-13 08:00:00,416,64.95913461538461,53.0,100.0
4388161847,2016-04-13 09:00:00,375,57.48266666666667,51.0,91.0
4388161847,2016-04-13 10:00:00,404,66.16584158415841,53.0,106.0
4388161847,2016-04-13 11:00:00,391,63.94117647058823,55.0,79.0
4388161847,2016-04-13 12:00:00,376,66.79787234042553,55.0,93.0
4388161847,2016-04-13 13:00:00,376,61.29255319148936,52.0,83.0
4388161847,2016-04-13 14:00:00,382,62.68324607329843,53.0,85.0
4388161847,2016-04-13 15:00:00,394,62.307106598984774,53.0,130.0
4388161847,2016-04-13 16:00:00,444,73.94594594594595,53.0,100.0
4388161847,2016-04-13 17:00:00,467,72.95074946466809,58.0,95.0
4388161847,2016-04-13 18:00:00,485,80.77938144329897,62.0,112.0
4388161847,2016-04-13 19:00:00,498,84.56827309236948,62.0,118.0
4388161847,2016-04-13 20:00:00,175,69.92,60.0,98.0
4388161847,2016-04-14 04:00:00,5,77.8,76.0,82.0
4388161847,2016-04-14 05:00:00,422,83.74170616113744,56.0,132.0
4388161847,2016-04-14 06:00:00,461,79.56399132321042,61.0,130.0
4388161847,2016-04-14 07:00:00,368,69.10326086956522,56.0,92.0
4388161847,2016-04-14 08:00:00,379,62.46701846965699,53.0,83.0
4388161847,2016-04-14 09:00:00,401,62.236907730673316,50.0,107.0
4388161847,2016-04-14 10:00:00,400,65.2,52.0,101.0
4388161847,2016-04-14 11:00:00,391,64.84143222506394,52.0,98.0
4388161847,2016-04-14 12:00:00,386,62.715025906735754,54.0,90.0
4388161847,2016-04-14 13:00:00,388,60.28350515463917,52.0,83.0
4388161847,2016-04-14 14:00:00,365,56.71506849315068,49.0,78.0
4388161847,2016-04-14 15:00:00,383,59.25065274151436,48.0,96.0
4388161847,2016-04-14 16:00:00,439,74.67425968109339,56.0,108.0
4388161847,2016-04-14 17:00:00,460,93.58043478260869,68.0,114.0
4388161847,2016-04-14 18:00:00,401,69.97007481296758,57.0,103.0
4388161847,2016-04-14 19:00:00,417,74.32374100719424,58.0,111.0
4388161847,2016-04-14 20:00:00,346,62.410404624277454,53.0,79.0
4388161847,2016-04-14 21:00:00,329,62.54103343465046,53.0,109.0
4388161847,2016-04-14 22:00:00,332,60.47289156626506,55.0,74.0
4388161847,2016-04-14 23:00:00,319,62.31347962382445,54.0,76.0
4388161847,2016-04-15 00:00:00,334,54.6437125748503,50.0,72.0
4388161847,2016-04-15 01:00:00,303,52.976897689768975,45.0,71.0
4388161847,2016-04-15 02:00:00,341,50.53958944281525,45.0,73.0
4388161847,2016-04-15 03:00:00,327,50.308868501529055,44.0,67.0
4388161847,2016-04-15 04:00:00,363,58.36914600550964,47.0,115.0
4388161847,2016-04-15 05:00:00,432,79.87731481481481,56.0,104.0
4388161847,2016-04-15 06:00:00,422,84.43838862559242,57.0,127.0
4388161847,2016-04-15 07:00:00,372,65.69086021505376,55.0,88.0
4388161847,2016-04-15 08:00:00,422,61.59715639810427,49.0,81.0
4388161847,2016-04-15 09:00:00,378,59.65343915343915,52.0,88.0
4388161847,2016-04-15 10:00:00,426,62.51877934272301,46.0,105.0
4388161847,2016-04-15 11:00:00,387,63.43152454780362,53.0,97.0
4388161847,2016-04-15 12:00:00,371,61.53369272237197,54.0,90.0
4388161847,2016-04-15 13:00:00,389,64.40359897172236,52.0,109.0
4388161847,2016-04-15 14:00:00,373,59.715817694369974,51.0,82.0
4388161847,2016-04-15 15:00:00,405,64.41234567901235,53.0,117.0
4388161847,2016-04-15 16:00:00,440,84.94545454545455,57.0,113.0
4388161847,2016-04-15 17:00:00,376,69.07712765957447,57.0,97.0
4388161847,2016-04-15 18:00:00,393,71.65903307888041,55.0,94.0
4388161847,2016-04-15 19:00:00,382,74.46858638743456,58.0,93.0
4388161847,2016-04-15 20:00:00,390,72.47179487179487,63.0,89.0
4388161847,2016-04-15 21:00:00,399,74.66165413533835,63.0,100.0
4388161847,2016-04-15 22:00:00,382,79.90314136125654,70.0,103.0
4388161847,2016-04-15 23:00:00,398,82.44974874371859,69.0,122.0
4388161847,2016-04-16 00:00:00,325,74.63384615384615,67.0,93.0
4388161847,2016-04-16 01:00:00,325,71.44,63.0,93.0
4388161847,2016-04-16 02:00:00,323,68.21671826625386,60.0,90.0
4388161847,2016-04-16 03:00:00,338,64.24852071005917,59.0,85.0
4388161847,2016-04-16 04:00:00,342,66.96491228070175,60.0,97.0
4388161847,2016-04-16 05:00:00,342,63.73684210526316,57.0,84.0
4388161847,2016-04-16 06:00:00,403,73.3970223325062,58.0,114.0
4388161847,2016-04-16 07:00:00,352,77.86363636363636,64.0,96.0
4388161847,2016-04-16 08:00:00,440,86.11818181818182,61.0,142.0
4388161847,2016-04-16 09:00:00,359,91.45403899721448,70.0,108.0
4388161847,2016-04-16 10:00:00,417,81.32613908872902,63.0,104.0
4388161847,2016-04-16 11:00:00,402,77.30099502487562,61.0,101.0
4388161847,2016-04-16 12:00:00,371,76.74932614555256,66.0,93.0
4388161847,2016-04-16 13:00:00,443,81.25056433408578,64.0,104.0
4388161847,2016-04-16 14:00:00,447,85.41834451901566,66.0,116.0
4388161847,2016-04-16 15:00:00,384,77.77604166666667,69.0,99.0
4388161847,2016-04-16 16:00:00,358,73.12290502793296,59.0,91.0
4388161847,2016-04-16 17:00:00,384,71.5703125,62.0,83.0
4388161847,2016-04-16 18:00:00,419,77.6945107398568,61.0,97.0
4388161847,2016-04-16 19:00:00,381,78.17847769028872,69.0,94.0
4388161847,2016-04-16 20:00:00,365,77.2931506849315,69.0,88.0
4388161847,2016-04-16 21:00:00,414,74.6280193236715,58.0,113.0
4388161847,2016-04-16 22:00:00,319,64.55485893416927,57.0,84.0
4388161847,2016-04-16 23:00:00,317,63.67192429022082,56.0,70.0
4388161847,2016-04-17 00:00:00,347,63.21902017291066,55.0,79.0
4388161847,2016-04-17 01:00:00,346,62.774566473988436,57.0,74.0
4388161847,2016-04-17 02:00:00,349,62.84240687679083,56.0,74.0
4388161847,2016-04-17 03:00:00,333,56.98198198198198,52.0,82.0
4388161847,2016-04-17 04:00:00,338,56.13609467455621,51.0,77.0
4388161847,2016-04-17 05:00:00,354,56.163841807909606,49.0,82.0
4388161847,2016-04-17 06:00:00,391,64.40409207161126,50.0,92.0
4388161847,2016-04-17 07:00:00,379,74.53034300791556,59.0,91.0
4388161847,2016-04-17 08:00:00,403,73.9652605459057,60.0,110.0
4388161847,2016-04-17 09:00:00,449,75.24276169265033,61.0,97.0
4388161847,2016-04-17 10:00:00,404,69.37128712871286,58.0,102.0
4388161847,2016-04-17 11:00:00,366,65.6311475409836,56.0,85.0
4388161847,2016-04-17 12:00:00,410,74.8048780487805,57.0,113.0
4388161847,2016-04-17 13:00:00,350,71.06285714285714,59.0,97.0
4388161847,2016-04-17 14:00:00,349,69.70487106017193,61.0,90.0
4388161847,2016-04-17 15:00:00,354,64.03389830508475,54.0,80.0
4388161847,2016-04-17 16:00:00,380,65.55,50.0,93.0
4388161847,2016-04-17 17:00:00,405,65.24444444444444,53.0,109.0
4388161847,2016-04-17 18:00:00,436,66.7408256880734,54.0,96.0
4388161847,2016-04-17 19:00:00,392,64.80867346938776,53.0,89.0
4388161847,2016-04-17 20:00:00,380,66.76578947368421,57.0,93.0
4388161847,2016-04-17 21:00:00,372,64.19354838709677,55.0,93.0
4388161847,2016-04-17 22:00:00,263,66.66539923954373,57.0,95.0
4388161847,2016-04-18 06:00:00,61,84.8688524590164,73.0,98.0
4388161847,2016-04-18 07:00:00,442,77.84841628959276,60.0,109.0
4388161847,2016-04-18 08:00:00,389,69.45758354755785,59.0,91.0
4388161847,2016-04-18 09:00:00,368,63.60054347826087,57.0,88.0
4388161847,2016-04-18 10:00:00,399,62.50125313283208,51.0,93.0
4388161847,2016-04-18 11:00:00,409,71.7114914425428,57.0,88.0
4388161847,2016-04-18 12:00:00,372,70.08602150537635,60.0,104.0
4388161847,2016-04-18 13:00:00,382,68.1282722513089,55.0,104.0
4388161847,2016-04-18 14:00:00,389,63.40616966580977,55.0,80.0
4388161847,2016-04-18 15:00:00,395,64.05569620253165,54.0,98.0
4388161847,2016-04-18 16:00:00,737,118.87788331071913,55.0,174.0
4388161847,2016-04-18 17:00:00,1209,107.76095947063689,69.0,176.0
4388161847,2016-04-18 18:00:00,535,91.55327102803739,74.0,140.0
4388161847,2016-04-18 19:00:00,429,82.52447552447552,65.0,119.0
4388161847,2016-04-18 20:00:00,458,80.27292576419214,62.0,110.0
4388161847,2016-04-18 21:00:00,344,70.29651162790698,63.0,81.0
4388161847,2016-04-18 22:00:00,354,68.11016949152543,58.0,114.0
4388161847,2016-04-18 23:00:00,379,59.11345646437995,50.0,81.0
4388161847,2016-04-19 00:00:00,341,55.56891495601173,52.0,76.0
4388161847,2016-04-19 01:00:00,327,52.9388379204893,49.0,80.0
4388161847,2016-04-19 02:00:00,315,52.32380952380952,48.0,68.0
4388161847,2016-04-19 03:00:00,347,51.28242074927954,46.0,77.0
4388161847,2016-04-19 04:00:00,357,55.35294117647059,47.0,96.0
4388161847,2016-04-19 05:00:00,484,85.81611570247934,55.0,136.0
4388161847,2016-04-19 06:00:00,516,90.46317829457364,69.0,127.0
4388161847,2016-04-19 07:00:00,409,66.98533007334963,58.0,106.0
4388161847,2016-04-19 08:00:00,379,61.440633245382585,50.0,101.0
4388161847,2016-04-19 09:00:00,392,60.2780612244898,50.0,91.0
4388161847,2016-04-19 10:00:00,383,60.407310704960835,50.0,95.0
4388161847,2016-04-19 11:00:00,379,62.76781002638523,53.0,86.0
4388161847,2016-04-19 12:00:00,382,62.93455497382199,54.0,95.0
4388161847,2016-04-19 13:00:00,366,57.650273224043715,50.0,73.0
4388161847,2016-04-19 14:00:00,371,60.45013477088949,51.0,88.0
4388161847,2016-04-19 15:00:00,327,58.944954128440365,53.0,86.0
4388161847,2016-04-19 16:00:00,453,72.58940397350993,52.0,108.0
4388161847,2016-04-19 17:00:00,429,74.83682983682984,55.0,95.0
4388161847,2016-04-19 18:00:00,449,72.71937639198218,56.0,108.0
4388161847,2016-04-19 19:00:00,329,67.71428571428571,59.0,84.0
4388161847,2016-04-19 20:00:00,454,75.9647577092511,63.0,96.0
4388161847,2016-04-19 21:00:00,383,66.08616187989556,56.0,85.0
4388161847,2016-04-19 22:00:00,360,61.37222222222222,54.0,88.0
4388161847,2016-04-19 23:00:00,342,56.567251461988306,50.0,77.0
4388161847,2016-04-20 00:00:00,328,53.84146341463415,48.0,64.0
4388161847,2016-04-20 01:00:00,322,54.84472049689441,47.0,83.0
4388161847,2016-04-20 02:00:00,312,52.833333333333336,48.0,86.0
4388161847,2016-04-20 03:00:00,338,52.798816568047336,46.0,79.0
4388161847,2016-04-20 04:00:00,358,54.12290502793296,47.0,78.0
4388161847,2016-04-20 05:00:00,516,79.91666666666667,54.0,149.0
4388161847,2016-04-20 06:00:00,493,87.7971602434077,65.0,145.0
4388161847,2016-04-20 07:00:00,388,66.13917525773196,56.0,83.0
4388161847,2016-04-20 08:00:00,382,61.35602094240838,53.0,83.0
4388161847,2016-04-20 09:00:00,372,59.153225806451616,52.0,69.0
4388161847,2016-04-20 10:00:00,372,61.556451612903224,52.0,89.0
4388161847,2016-04-20 11:00:00,361,63.51523545706371,53.0,90.0
4388161847,2016-04-20 12:00:00,394,65.5989847715736,56.0,94.0
4388161847,2016-04-20 13:00:00,369,64.27642276422765,54.0,92.0
4388161847,2016-04-20 14:00:00,350,60.07142857142857,53.0,70.0
4388161847,2016-04-20 15:00:00,360,61.59444444444444,55.0,87.0
4388161847,2016-04-20 16:00:00,417,69.54916067146283,54.0,101.0
4388161847,2016-04-20 17:00:00,464,81.27586206896552,59.0,108.0
4388161847,2016-04-20 18:00:00,397,67.4030226700252,57.0,98.0
4388161847,2016-04-20 19:00:00,453,73.69315673289184,54.0,105.0
4388161847,2016-04-20 20:00:00,422,69.8175355450237,58.0,95.0
4388161847,2016-04-20 21:00:00,361,63.50692520775623,55.0,82.0
4388161847,2016-04-20 22:00:00,344,61.73546511627907,54.0,81.0
4388161847,2016-04-20 23:00:00,343,55.43148688046647,48.0,77.0
4388161847,2016-04-21 00:00:00,322,54.900621118012424,52.0,73.0
4388161847,2016-04-21 01:00:00,352,52.75,45.0,67.0
4388161847,2016-04-21 02:00:00,330,50.03030303030303,45.0,67.0
4388161847,2016-04-21 03:00:00,331,49.120845921450154,44.0,74.0
4388161847,2016-04-21 04:00:00,345,49.12173913043478,42.0,73.0
4388161847,2016-04-21 05:00:00,464,68.73275862068965,47.0,109.0
4388161847,2016-04-21 06:00:00,447,73.40939597315436,56.0,97.0
4388161847,2016-04-21 07:00:00,385,62.46233766233766,52.0,85.0
4388161847,2016-04-21 08:00:00,351,57.50997150997151,48.0,83.0
4388161847,2016-04-21 09:00:00,355,55.76901408450704,48.0,67.0
4388161847,2016-04-21 10:00:00,389,59.573264781491005,47.0,93.0
4388161847,2016-04-21 11:00:00,350,60.60285714285714,51.0,96.0
4388161847,2016-04-21 12:00:00,371,60.14016172506739,50.0,79.0
4388161847,2016-04-21 13:00:00,364,59.73076923076923,52.0,89.0
4388161847,2016-04-21 14:00:00,356,57.08426966292135,50.0,72.0
4388161847,2016-04-21 15:00:00,368,60.891304347826086,52.0,85.0
4388161847,2016-04-21 16:00:00,354,71.72033898305085,56.0,110.0
4388161847,2016-04-21 17:00:00,180,73.31666666666666,57.0,146.0
4388161847,2016-04-21 18:00:00,459,84.07625272331154,55.0,118.0
4388161847,2016-04-21 19:00:00,483,76.74948240165631,55.0,102.0
4388161847,2016-04-21 20:00:00,402,74.12437810945273,58.0,112.0
4388161847,2016-04-21 21:00:00,149,60.48322147651007,57.0,68.0
4388161847,2016-04-22 06:00:00,476,105.8718487394958,56.0,149.0
4388161847,2016-04-22 07:00:00,396,67.33080808080808,49.0,135.0
4388161847,2016-04-22 08:00:00,523,87.1376673040153,61.0,134.0
4388161847,2016-04-22 09:00:00,477,76.55555555555556,59.0,100.0
4388161847,2016-04-22 10:00:00,459,70.479302832244,58.0,91.0
4388161847,2016-04-22 11:00:00,384,64.64322916666667,58.0,77.0
4388161847,2016-04-22 12:00:00,394,67.11675126903553,54.0,83.0
4388161847,2016-04-22 13:00:00,368,71.42934782608695,63.0,77.0
4388161847,2016-04-22 14:00:00,394,70.43147208121827,59.0,81.0
4388161847,2016-04-22 15:00:00,399,72.92230576441102,58.0,102.0
4388161847,2016-04-22 16:00:00,339,76.74631268436578,67.0,95.0
4388161847,2016-04-22 17:00:00,352,71.67045454545455,59.0,102.0
4388161847,2016-04-22 18:00:00,501,79.98602794411178,61.0,123.0
4388161847,2016-04-22 19:00:00,359,61.370473537604454,53.0,81.0
4388161847,2016-04-22 20:00:00,376,64.57180851063829,53.0,85.0
4388161847,2016-04-22 21:00:00,356,67.28651685393258,58.0,79.0
4388161847,2016-04-22 22:00:00,361,65.09418282548476,55.0,93.0
4388161847,2016-04-22 23:00:00,384,61.973958333333336,55.0,73.0
4388161847,2016-04-23 00:00:00,355,55.969014084507045,47.0,78.0
4388161847,2016-04-23 01:00:00,339,53.14159292035398,44.0,69.0
4388161847,2016-04-23 02:00:00,339,54.3952802359882,48.0,78.0
4388161847,2016-04-23 03:00:00,338,54.328402366863905,46.0,78.0
4388161847,2016-04-23 04:00:00,346,52.664739884393065,46.0,73.0
4388161847,2016-04-23 05:00:00,322,53.63354037267081,49.0,71.0
4388161847,2016-04-23 06:00:00,325,56.643076923076926,47.0,86.0
4388161847,2016-04-23 07:00:00,335,60.85970149253731,54.0,74.0
4388161847,2016-04-23 08:00:00,343,59.44606413994169,50.0,70.0
4388161847,2016-04-23 09:00:00,346,62.28034682080925,55.0,72.0
4388161847,2016-04-23 10:00:00,390,70.1025641025641,51.0,99.0
4388161847,2016-04-23 11:00:00,439,70.73576309794989,55.0,107.0
4388161847,2016-04-23 12:00:00,440,68.1659090909091,54.0,99.0
4388161847,2016-04-23 13:00:00,531,79.72504708097928,56.0,127.0
4388161847,2016-04-23 14:00:00,586,119.45051194539249,54.0,158.0
4388161847,2016-04-23 15:00:00,468,65.83547008547009,52.0,95.0
4388161847,2016-04-23 16:00:00,444,68.59909909909909,55.0,78.0
4388161847,2016-04-23 17:00:00,392,70.65561224489795,62.0,82.0
4388161847,2016-04-23 18:00:00,414,70.47101449275362,53.0,92.0
4388161847,2016-04-23 19:00:00,379,63.221635883905016,46.0,82.0
4388161847,2016-04-23 20:00:00,373,64.67560321715818,51.0,82.0
4388161847,2016-04-23 21:00:00,342,56.45906432748538,50.0,70.0
4388161847,2016-04-23 22:00:00,396,64.92424242424242,52.0,98.0
4388161847,2016-04-23 23:00:00,344,66.03779069767442,58.0,91.0
4388161847,2016-04-24 00:00:00,354,60.95762711864407,53.0,89.0
4388161847,2016-04-24 01:00:00,359,58.523676880222844,50.0,73.0
4388161847,2016-04-24 02:00:00,345,55.43768115942029,49.0,76.0
4388161847,2016-04-24 03:00:00,345,55.88405797101449,50.0,75.0
4388161847,2016-04-24 04:00:00,317,54.51735015772871,48.0,78.0
4388161847,2016-04-24 05:00:00,348,56.252873563218394,50.0,76.0
4388161847,2016-04-24 06:00:00,401,64.70822942643392,52.0,119.0
4388161847,2016-04-24 07:00:00,363,61.48209366391185,52.0,72.0
4388161847,2016-04-24 08:00:00,385,59.18441558441558,48.0,93.0
4388161847,2016-04-24 09:00:00,332,52.06024096385542,45.0,60.0
4388161847,2016-04-24 10:00:00,375,56.04,44.0,93.0
4388161847,2016-04-24 11:00:00,349,59.50429799426934,53.0,77.0
4388161847,2016-04-24 12:00:00,457,67.83807439824945,52.0,95.0
4388161847,2016-04-24 13:00:00,460,69.93913043478261,53.0,100.0
4388161847,2016-04-24 14:00:00,491,71.66191446028513,51.0,131.0
4388161847,2016-04-24 15:00:00,454,69.48237885462555,54.0,139.0
4388161847,2016-04-24 16:00:00,324,59.623456790123456,54.0,75.0
4388161847,2016-04-24 17:00:00,353,56.314447592067985,49.0,73.0
4388161847,2016-04-24 18:00:00,411,64.52554744525547,51.0,92.0
4388161847,2016-04-24 19:00:00,388,61.71649484536083,52.0,83.0
4388161847,2016-04-24 20:00:00,502,74.28486055776892,56.0,99.0
4388161847,2016-04-24 21:00:00,375,61.589333333333336,52.0,82.0
4388161847,2016-04-24 22:00:00,175,57.49142857142857,52.0,66.0
4388161847,2016-04-25 05:00:00,498,69.21887550200803,54.0,95.0
4388161847,2016-04-25 06:00:00,453,72.33333333333333,54.0,107.0
4388161847,2016-04-25 07:00:00,410,67.75853658536586,58.0,88.0
4388161847,2016-04-25 08:00:00,362,65.66022099447514,58.0,86.0
4388161847,2016-04-25 09:00:00,389,60.390745501285345,53.0,97.0
4388161847,2016-04-25 10:00:00,372,58.33064516129032,50.0,83.0
4388161847,2016-04-25 11:00:00,395,66.09367088607596,53.0,88.0
4388161847,2016-04-25 12:00:00,372,63.895161290322584,56.0,75.0
4388161847,2016-04-25 13:00:00,363,60.421487603305785,53.0,91.0
4388161847,2016-04-25 14:00:00,383,59.30548302872063,52.0,72.0
4388161847,2016-04-25 15:00:00,386,57.60880829015544,50.0,88.0
4388161847,2016-04-25 16:00:00,444,68.50450450450451,52.0,112.0
4388161847,2016-04-25 17:00:00,506,87.13833992094861,55.0,150.0
4388161847,2016-04-25 18:00:00,418,71.44497607655502,51.0,103.0
4388161847,2016-04-25 19:00:00,461,81.2299349240781,59.0,112.0
4388161847,2016-04-25 20:00:00,482,83.82365145228216,60.0,114.0
4388161847,2016-04-25 21:00:00,363,64.34986225895317,50.0,108.0
4388161847,2016-04-25 22:00:00,364,55.37362637362637,46.0,97.0
4388161847,2016-04-25 23:00:00,338,51.33136094674556,45.0,72.0
4388161847,2016-04-26 00:00:00,330,51.79090909090909,43.0,69.0
4388161847,2016-04-26 01:00:00,345,53.92463768115942,47.0,81.0
4388161847,2016-04-26 02:00:00,343,51.32069970845481,42.0,61.0
4388161847,2016-04-26 03:00:00,349,53.767908309455585,44.0,78.0
4388161847,2016-04-26 04:00:00,336,52.455357142857146,44.0,71.0
4388161847,2016-04-26 05:00:00,479,76.68058455114823,52.0,128.0
4388161847,2016-04-26 06:00:00,510,82.73137254901961,61.0,116.0
4388161847,2016-04-26 07:00:00,399,67.468671679198,54.0,94.0
4388161847,2016-04-26 08:00:00,354,61.19491525423729,53.0,78.0
4388161847,2016-04-26 09:00:00,412,59.68689320388349,49.0,97.0
4388161847,2016-04-26 10:00:00,399,60.50877192982456,50.0,85.0
4388161847,2016-04-26 11:00:00,388,63.66494845360825,56.0,88.0
4388161847,2016-04-26 12:00:00,408,64.7156862745098,55.0,86.0
4388161847,2016-04-26 13:00:00,378,60.214285714285715,49.0,81.0
4388161847,2016-04-26 14:00:00,374,62.99465240641711,54.0,86.0
4388161847,2016-04-26 15:00:00,376,60.140957446808514,53.0,81.0
4388161847,2016-04-26 16:00:00,402,62.28109452736319,48.0,104.0
4388161847,2016-04-26 17:00:00,476,68.88025210084034,52.0,98.0
4388161847,2016-04-26 18:00:00,391,63.989769820971865,55.0,81.0
4388161847,2016-04-26 19:00:00,358,63.91340782122905,57.0,80.0
4388161847,2016-04-26 20:00:00,381,63.25459317585302,54.0,100.0
4388161847,2016-04-26 21:00:00,343,60.02332361516035,51.0,80.0
4388161847,2016-04-26 22:00:00,342,59.69298245614035,52.0,72.0
4388161847,2016-04-26 23:00:00,356,56.57865168539326,47.0,75.0
4388161847,2016-04-27 00:00:00,378,50.923280423280424,44.0,76.0
4388161847,2016-04-27 01:00:00,348,53.24425287356322,48.0,77.0
4388161847,2016-04-27 02:00:00,360,50.15277777777778,42.0,76.0
4388161847,2016-04-27 03:00:00,331,47.74924471299094,42.0,68.0
4388161847,2016-04-27 04:00:00,341,47.592375366568916,42.0,71.0
4388161847,2016-04-27 05:00:00,447,66.30648769574944,51.0,122.0
4388161847,2016-04-27 06:00:00,409,66.89731051344744,50.0,115.0
4388161847,2016-04-27 07:00:00,372,58.14247311827957,52.0,77.0
4388161847,2016-04-27 08:00:00,371,56.94609164420485,50.0,87.0
4388161847,2016-04-27 09:00:00,369,55.799457994579946,44.0,93.0
4388161847,2016-04-27 10:00:00,374,58.41711229946524,46.0,93.0
4388161847,2016-04-27 11:00:00,429,64.07226107226107,50.0,85.0
4388161847,2016-04-27 12:00:00,412,66.93446601941747,56.0,100.0
4388161847,2016-04-27 13:00:00,361,59.94736842105263,54.0,74.0
