Id,ActivityDate,TotalSteps,prior_observed_steps,prior_observed_date,next_observed_date,rolling_7calendar_day_steps,running_steps
3977333714,2016-04-17,10415.0,13459.0,2016-04-16,2016-04-18,9902.666666666666,59416.0
3977333714,2016-04-18,11663.0,10415.0,2016-04-17,2016-04-19,10154.142857142857,71079.0
3977333714,2016-04-19,12414.0,11663.0,2016-04-18,2016-04-20,10662.42857142857,83493.0
3977333714,2016-04-20,11658.0,12414.0,2016-04-19,2016-04-21,10894.285714285714,95151.0
3977333714,2016-04-21,6093.0,11658.0,2016-04-20,2016-04-22,10673.142857142857,101244.0
3977333714,2016-04-22,8911.0,6093.0,2016-04-21,2016-04-23,10659.0,110155.0
3977333714,2016-04-23,12058.0,8911.0,2016-04-22,2016-04-24,10458.857142857143,122213.0
3977333714,2016-04-24,14112.0,12058.0,2016-04-23,2016-04-25,10987.0,136325.0
3977333714,2016-04-25,11177.0,14112.0,2016-04-24,2016-04-26,10917.57142857143,147502.0
3977333714,2016-04-26,11388.0,11177.0,2016-04-25,2016-04-27,10771.0,158890.0
3977333714,2016-04-27,7193.0,11388.0,2016-04-26,2016-04-28,10133.142857142857,166083.0
3977333714,2016-04-28,7114.0,7193.0,2016-04-27,2016-04-29,10279.0,173197.0
3977333714,2016-04-29,10645.0,7114.0,2016-04-28,2016-04-30,10526.714285714286,183842.0
3977333714,2016-04-30,13238.0,10645.0,2016-04-29,2016-05-01,10695.285714285714,197080.0
3977333714,2016-05-01,10414.0,13238.0,2016-04-30,2016-05-02,10167.0,207494.0
3977333714,2016-05-02,16520.0,10414.0,2016-05-01,2016-05-03,10930.285714285714,224014.0
3977333714,2016-05-03,14335.0,16520.0,2016-05-02,2016-05-04,11351.285714285714,238349.0
3977333714,2016-05-04,13559.0,14335.0,2016-05-03,2016-05-05,12260.714285714286,251908.0
3977333714,2016-05-05,12312.0,13559.0,2016-05-04,2016-05-06,13003.285714285714,264220.0
3977333714,2016-05-06,11677.0,12312.0,2016-05-05,2016-05-07,13150.714285714286,275897.0
3977333714,2016-05-07,11550.0,11677.0,2016-05-06,2016-05-08,12909.57142857143,287447.0
3977333714,2016-05-08,13585.0,11550.0,2016-05-07,2016-05-09,13362.57142857143,301032.0
3977333714,2016-05-09,14687.0,13585.0,2016-05-08,2016-05-10,13100.714285714286,315719.0
3977333714,2016-05-10,13072.0,14687.0,2016-05-09,2016-05-11,12920.285714285714,328791.0
3977333714,2016-05-11,746.0,13072.0,2016-05-10,,11089.857142857143,329537.0
4020332650,2016-04-12,8539.0,,,2016-04-14,8539.0,8539.0
4020332650,2016-04-14,108.0,8539.0,2016-04-12,2016-04-15,4323.5,8647.0
4020332650,2016-04-15,1882.0,108.0,2016-04-14,2016-04-16,3509.6666666666665,10529.0
4020332650,2016-04-16,1982.0,1882.0,2016-04-15,2016-05-02,3127.75,12511.0
4020332650,2016-05-02,475.0,1982.0,2016-04-16,2016-05-03,475.0,12986.0
4020332650,2016-05-03,4496.0,475.0,2016-05-02,2016-05-04,2485.5,17482.0
4020332650,2016-05-04,10252.0,4496.0,2016-05-03,2016-05-05,5074.333333333333,27734.0
4020332650,2016-05-05,11728.0,10252.0,2016-05-04,2016-05-06,6737.75,39462.0
4020332650,2016-05-06,4369.0,11728.0,2016-05-05,2016-05-07,6264.0,43831.0
4020332650,2016-05-07,6132.0,4369.0,2016-05-06,2016-05-08,6242.0,49963.0
4020332650,2016-05-08,5862.0,6132.0,2016-05-07,2016-05-09,6187.714285714285,55825.0
4020332650,2016-05-09,4556.0,5862.0,2016-05-08,2016-05-10,6770.714285714285,60381.0
4020332650,2016-05-10,5546.0,4556.0,2016-05-09,2016-05-11,6920.714285714285,65927.0
4020332650,2016-05-11,3689.0,5546.0,2016-05-10,2016-05-12,5983.142857142857,69616.0
4020332650,2016-05-12,590.0,3689.0,2016-05-11,,4392.0,70206.0
4057192912,2016-04-12,5394.0,,,2016-04-13,5394.0,5394.0
4057192912,2016-04-13,5974.0,5394.0,2016-04-12,2016-04-15,5684.0,11368.0
4057192912,2016-04-15,3984.0,5974.0,2016-04-13,,5117.333333333333,15352.0
4319703577,2016-04-13,8204.0,,,2016-04-14,8204.0,8204.0
4319703577,2016-04-14,10210.0,8204.0,2016-04-13,2016-04-15,9207.0,18414.0
4319703577,2016-04-15,5664.0,10210.0,2016-04-14,2016-04-16,8026.0,24078.0
4319703577,2016-04-16,4744.0,5664.0,2016-04-15,2016-04-18,7205.5,28822.0
4319703577,2016-04-18,2276.0,4744.0,2016-04-16,2016-04-19,6219.6,31098.0
4319703577,2016-04-19,8925.0,2276.0,2016-04-18,2016-04-20,6670.5,40023.0
4319703577,2016-04-20,8954.0,8925.0,2016-04-19,2016-04-21,6795.5,48977.0
4319703577,2016-04-21,3702.0,8954.0,2016-04-20,2016-04-22,5710.833333333333,52679.0
4319703577,2016-04-22,4500.0,3702.0,2016-04-21,2016-04-23,5516.833333333333,57179.0
4319703577,2016-04-23,4935.0,4500.0,2016-04-22,2016-04-24,5548.666666666667,62114.0
4319703577,2016-04-24,4081.0,4935.0,2016-04-23,2016-04-25,5339.0,66195.0
4319703577,2016-04-25,9259.0,4081.0,2016-04-24,2016-04-26,6336.571428571428,75454.0
4319703577,2016-04-26,9899.0,9259.0,2016-04-25,2016-04-27,6475.714285714285,85353.0
4319703577,2016-04-27,10780.0,9899.0,2016-04-26,2016-04-28,6736.571428571428,96133.0
4319703577,2016-04-28,10817.0,10780.0,2016-04-27,2016-04-29,7753.0,106950.0
4319703577,2016-04-29,7990.0,10817.0,2016-04-28,2016-04-30,8251.57142857143,114940.0
4319703577,2016-04-30,8221.0,7990.0,2016-04-29,2016-05-01,8721.0,123161.0
4319703577,2016-05-01,1251.0,8221.0,2016-04-30,2016-05-02,8316.714285714286,124412.0
4319703577,2016-05-02,9261.0,1251.0,2016-05-01,2016-05-03,8317.0,133673.0
4319703577,2016-05-03,9648.0,9261.0,2016-05-02,2016-05-04,8281.142857142857,143321.0
4319703577,2016-05-04,10429.0,9648.0,2016-05-03,2016-05-05,8231.0,153750.0
4319703577,2016-05-05,13658.0,10429.0,2016-05-04,2016-05-06,8636.857142857143,167408.0
4319703577,2016-05-06,9524.0,13658.0,2016-05-05,2016-05-07,8856.0,176932.0
4319703577,2016-05-07,7937.0,9524.0,2016-05-06,2016-05-08,8815.42857142857,184869.0
4319703577,2016-05-08,3672.0,7937.0,2016-05-07,2016-05-09,9161.285714285714,188541.0
4319703577,2016-05-09,10378.0,3672.0,2016-05-08,2016-05-10,9320.857142857143,198919.0
4319703577,2016-05-10,9487.0,10378.0,2016-05-09,2016-05-11,9297.857142857143,208406.0
4319703577,2016-05-11,9129.0,9487.0,2016-05-10,,9112.142857142857,217535.0
4388161847,2016-04-13,10993.0,,,2016-04-14,10993.0,10993.0
4388161847,2016-04-14,8863.0,10993.0,2016-04-13,2016-04-15,9928.0,19856.0
4388161847,2016-04-15,8758.0,8863.0,2016-04-14,2016-04-16,9538.0,28614.0
4388161847,2016-04-16,6580.0,8758.0,2016-04-15,2016-04-17,8798.5,35194.0
4388161847,2016-04-17,4660.0,6580.0,2016-04-16,2016-04-18,7970.8,39854.0
4388161847,2016-04-18,11009.0,4660.0,2016-04-17,2016-04-19,8477.166666666666,50863.0
4388161847,2016-04-19,10181.0,11009.0,2016-04-18,2016-04-20,8720.57142857143,61044.0
4388161847,2016-04-20,10553.0,10181.0,2016-04-19,2016-04-21,8657.714285714286,71597.0
4388161847,2016-04-21,10055.0,10553.0,2016-04-20,2016-04-22,8828.0,81652.0
4388161847,2016-04-22,12139.0,10055.0,2016-04-21,2016-04-23,9311.0,93791.0
4388161847,2016-04-23,13236.0,12139.0,2016-04-22,2016-04-24,10261.857142857143,107027.0
4388161847,2016-04-24,10243.0,13236.0,2016-04-23,2016-04-25,11059.42857142857,117270.0
4388161847,2016-04-25,12961.0,10243.0,2016-04-24,2016-04-26,11338.285714285714,130231.0
4388161847,2016-04-26,9461.0,12961.0,2016-04-25,2016-04-27,11235.42857142857,139692.0
4388161847,2016-04-27,11193.0,9461.0,2016-04-26,2016-04-28,11326.857142857143,150885.0
4388161847,2016-04-28,10074.0,11193.0,2016-04-27,2016-04-29,11329.57142857143,160959.0
4388161847,2016-04-29,9232.0,10074.0,2016-04-28,2016-04-30,10914.285714285714,170191.0
4388161847,2016-04-30,12533.0,9232.0,2016-04-29,2016-05-01,10813.857142857143,182724.0
4388161847,2016-05-01,10255.0,12533.0,2016-04-30,2016-05-02,10815.57142857143,192979.0
4388161847,2016-05-02,10096.0,10255.0,2016-05-01,2016-05-03,10406.285714285714,203075.0
4388161847,2016-05-03,12727.0,10096.0,2016-05-02,2016-05-04,10872.857142857143,215802.0
4388161847,2016-05-04,12375.0,12727.0,2016-05-03,2016-05-05,11041.714285714286,228177.0
4388161847,2016-05-05,9603.0,12375.0,2016-05-04,2016-05-06,10974.42857142857,237780.0
4388161847,2016-05-06,13175.0,9603.0,2016-05-05,2016-05-07,11537.714285714286,250955.0
4388161847,2016-05-07,22770.0,13175.0,2016-05-06,2016-05-08,13000.142857142857,273725.0
4388161847,2016-05-08,17298.0,22770.0,2016-05-07,2016-05-09,14006.285714285714,291023.0
4388161847,2016-05-09,10218.0,17298.0,2016-05-08,2016-05-10,14023.714285714286,301241.0
4388161847,2016-05-10,10299.0,10218.0,2016-05-09,2016-05-11,13676.857142857143,311540.0
4388161847,2016-05-11,10201.0,10299.0,2016-05-10,2016-05-12,13366.285714285714,321741.0
4388161847,2016-05-12,3369.0,10201.0,2016-05-11,,12475.714285714286,325110.0
4445114986,2016-04-12,3276.0,,,2016-04-13,3276.0,3276.0
4445114986,2016-04-13,2961.0,3276.0,2016-04-12,2016-04-14,3118.5,6237.0
4445114986,2016-04-14,3974.0,2961.0,2016-04-13,2016-04-15,3403.6666666666665,10211.0
4445114986,2016-04-15,7198.0,3974.0,2016-04-14,2016-04-16,4352.25,17409.0
4445114986,2016-04-16,3945.0,7198.0,2016-04-15,2016-04-17,4270.8,21354.0
4445114986,2016-04-17,2268.0,3945.0,2016-04-16,2016-04-18,3937.0,23622.0
4445114986,2016-04-18,6155.0,2268.0,2016-04-17,2016-04-19,4253.857142857143,29777.0
4445114986,2016-04-19,2064.0,6155.0,2016-04-18,2016-04-20,4080.714285714286,31841.0
4445114986,2016-04-20,2072.0,2064.0,2016-04-19,2016-04-21,3953.714285714286,33913.0
4445114986,2016-04-21,3809.0,2072.0,2016-04-20,2016-04-22,3930.1428571428573,37722.0
4445114986,2016-04-22,6831.0,3809.0,2016-04-21,2016-04-23,3877.714285714286,44553.0
4445114986,2016-04-23,4363.0,6831.0,2016-04-22,2016-04-24,3937.4285714285716,48916.0
4445114986,2016-04-24,5002.0,4363.0,2016-04-23,2016-04-25,4328.0,53918.0
4445114986,2016-04-25,3385.0,5002.0,2016-04-24,2016-04-26,3932.285714285714,57303.0
4445114986,2016-04-26,6326.0,3385.0,2016-04-25,2016-04-27,4541.142857142857,63629.0
4445114986,2016-04-27,7243.0,6326.0,2016-04-26,2016-04-28,5279.857142857143,70872.0
4445114986,2016-04-28,4493.0,7243.0,2016-04-27,2016-04-29,5377.571428571428,75365.0
4445114986,2016-04-29,4676.0,4493.0,2016-04-28,2016-04-30,5069.714285714285,80041.0
4445114986,2016-04-30,6222.0,4676.0,2016-04-29,2016-05-01,5335.285714285715,86263.0
4445114986,2016-05-01,5232.0,6222.0,2016-04-30,2016-05-02,5368.142857142857,91495.0
4445114986,2016-05-02,6910.0,5232.0,2016-05-01,2016-05-03,5871.714285714285,98405.0
4445114986,2016-05-03,7502.0,6910.0,2016-05-02,2016-05-04,6039.714285714285,105907.0
4445114986,2016-05-04,2923.0,7502.0,2016-05-03,2016-05-05,5422.571428571428,108830.0
4445114986,2016-05-05,3800.0,2923.0,2016-05-04,2016-05-06,5323.571428571428,112630.0
4445114986,2016-05-06,4514.0,3800.0,2016-05-05,2016-05-07,5300.428571428572,117144.0
4445114986,2016-05-07,5183.0,4514.0,2016-05-06,2016-05-08,5152.0,122327.0
4445114986,2016-05-08,7303.0,5183.0,2016-05-07,2016-05-09,5447.857142857143,129630.0
4445114986,2016-05-09,5275.0,7303.0,2016-05-08,2016-05-10,5214.285714285715,134905.0
4445114986,2016-05-10,3915.0,5275.0,2016-05-09,2016-05-11,4701.857142857143,138820.0
4445114986,2016-05-11,9105.0,3915.0,2016-05-10,2016-05-12,5585.0,147925.0
4445114986,2016-05-12,768.0,9105.0,2016-05-11,,5151.857142857143,148693.0
4558609924,2016-04-12,5135.0,,,2016-04-13,5135.0,5135.0
4558609924,2016-04-13,4978.0,5135.0,2016-04-12,2016-04-14,5056.5,10113.0
4558609924,2016-04-14,6799.0,4978.0,2016-04-13,2016-04-15,5637.333333333333,16912.0
4558609924,2016-04-15,7795.0,6799.0,2016-04-14,2016-04-16,6176.75,24707.0
4558609924,2016-04-16,7289.0,7795.0,2016-04-15,2016-04-17,6399.2,31996.0
4558609924,2016-04-17,9634.0,7289.0,2016-04-16,2016-04-18,6938.333333333333,41630.0
4558609924,2016-04-18,8940.0,9634.0,2016-04-17,2016-04-19,7224.285714285715,50570.0
4558609924,2016-04-19,5401.0,8940.0,2016-04-18,2016-04-20,7262.285714285715,55971.0
4558609924,2016-04-20,4803.0,5401.0,2016-04-19,2016-04-21,7237.285714285715,60774.0
4558609924,2016-04-21,13743.0,4803.0,2016-04-20,2016-04-22,8229.285714285714,74517.0
4558609924,2016-04-22,9601.0,13743.0,2016-04-21,2016-04-23,8487.285714285714,84118.0
4558609924,2016-04-23,6890.0,9601.0,2016-04-22,2016-04-24,8430.285714285714,91008.0
4558609924,2016-04-24,8563.0,6890.0,2016-04-23,2016-04-25,8277.285714285714,99571.0
4558609924,2016-04-25,8095.0,8563.0,2016-04-24,2016-04-26,8156.571428571428,107666.0
4558609924,2016-04-26,9148.0,8095.0,2016-04-25,2016-04-27,8691.857142857143,116814.0
4558609924,2016-04-27,9557.0,9148.0,2016-04-26,2016-04-28,9371.0,126371.0
4558609924,2016-04-28,9451.0,9557.0,2016-04-27,2016-04-29,8757.857142857143,135822.0
4558609924,2016-04-29,7833.0,9451.0,2016-04-28,2016-04-30,8505.285714285714,143655.0
4558609924,2016-04-30,10319.0,7833.0,2016-04-29,2016-05-01,8995.142857142857,153974.0
4558609924,2016-05-01,3428.0,10319.0,2016-04-30,2016-05-02,8261.57142857143,157402.0
4558609924,2016-05-02,7891.0,3428.0,2016-05-01,2016-05-03,8232.42857142857,165293.0
4558609924,2016-05-03,5267.0,7891.0,2016-05-02,2016-05-04,7678.0,170560.0
4558609924,2016-05-04,5232.0,5267.0,2016-05-03,2016-05-05,7060.142857142857,175792.0
4558609924,2016-05-05,10611.0,5232.0,2016-05-04,2016-05-06,7225.857142857143,186403.0
4558609924,2016-05-06,3755.0,10611.0,2016-05-05,2016-05-07,6643.285714285715,190158.0
4558609924,2016-05-07,8237.0,3755.0,2016-05-06,2016-05-08,6345.857142857143,198395.0
4558609924,2016-05-08,6543.0,8237.0,2016-05-07,2016-05-09,6790.857142857143,204938.0
4558609924,2016-05-09,11451.0,6543.0,2016-05-08,2016-05-10,7299.428571428572,216389.0
4558609924,2016-05-10,6435.0,11451.0,2016-05-09,2016-05-11,7466.285714285715,222824.0
4558609924,2016-05-11,9108.0,6435.0,2016-05-10,2016-05-12,8020.0,231932.0
4558609924,2016-05-12,6307.0,9108.0,2016-05-11,,7405.142857142857,238239.0
4702921684,2016-04-12,7213.0,,,2016-04-13,7213.0,7213.0
4702921684,2016-04-13,6877.0,7213.0,2016-04-12,2016-04-14,7045.0,14090.0
4702921684,2016-04-14,7860.0,6877.0,2016-04-13,2016-04-15,7316.666666666667,21950.0
4702921684,2016-04-15,6506.0,7860.0,2016-04-14,2016-04-16,7114.0,28456.0
4702921684,2016-04-16,11140.0,6506.0,2016-04-15,2016-04-17,7919.2,39596.0
4702921684,2016-04-17,12692.0,11140.0,2016-04-16,2016-04-18,8714.666666666666,52288.0
4702921684,2016-04-18,9105.0,12692.0,2016-04-17,2016-04-19,8770.42857142857,61393.0
4702921684,2016-04-19,6708.0,9105.0,2016-04-18,2016-04-20,8698.285714285714,68101.0
4702921684,2016-04-20,8793.0,6708.0,2016-04-19,2016-04-21,8972.0,76894.0
4702921684,2016-04-21,6530.0,8793.0,2016-04-20,2016-04-22,8782.0,83424.0
4702921684,2016-04-22,1664.0,6530.0,2016-04-21,2016-04-23,8090.285714285715,85088.0
4702921684,2016-04-23,15126.0,1664.0,2016-04-22,2016-04-24,8659.714285714286,100214.0
4702921684,2016-04-24,15050.0,15126.0,2016-04-23,2016-04-25,8996.57142857143,115264.0
4702921684,2016-04-25,9167.0,15050.0,2016-04-24,2016-04-26,9005.42857142857,124431.0
4702921684,2016-04-26,6108.0,9167.0,2016-04-25,2016-04-27,8919.714285714286,130539.0
4702921684,2016-04-27,7047.0,6108.0,2016-04-26,2016-04-28,8670.285714285714,137586.0
4702921684,2016-04-28,9023.0,7047.0,2016-04-27,2016-04-29,9026.42857142857,146609.0
4702921684,2016-04-29,9930.0,9023.0,2016-04-28,2016-04-30,10207.285714285714,156539.0
4702921684,2016-04-30,10144.0,9930.0,2016-04-29,2016-05-02,9495.57142857143,166683.0
4702921684,2016-05-02,7245.0,10144.0,2016-04-30,2016-05-03,8249.5,173928.0
4702921684,2016-05-03,9454.0,7245.0,2016-05-02,2016-05-04,8807.166666666666,183382.0
4702921684,2016-05-04,8161.0,9454.0,2016-05-03,2016-05-05,8992.833333333334,191543.0
4702921684,2016-05-05,8614.0,8161.0,2016-05-04,2016-05-06,8924.666666666666,200157.0
4702921684,2016-05-06,6943.0,8614.0,2016-05-05,2016-05-07,8426.833333333334,207100.0
4702921684,2016-05-07,14370.0,6943.0,2016-05-06,2016-05-08,9131.166666666666,221470.0
4702921684,2016-05-08,12857.0,14370.0,2016-05-07,2016-05-09,9663.42857142857,234327.0
4702921684,2016-05-09,8232.0,12857.0,2016-05-08,2016-05-10,9804.42857142857,242559.0
4702921684,2016-05-10,10613.0,8232.0,2016-05-09,2016-05-11,9970.0,253172.0
4702921684,2016-05-11,9810.0,10613.0,2016-05-10,2016-05-12,10205.57142857143,262982.0
4702921684,2016-05-12,2752.0,9810.0,2016-05-11,,9368.142857142857,265734.0
5553957443,2016-04-12,11596.0,,,2016-04-13,11596.0,11596.0
5553957443,2016-04-13,4832.0,11596.0,2016-04-12,2016-04-14,8214.0,16428.0
5553957443,2016-04-14,17022.0,4832.0,2016-04-13,2016-04-15,11150.0,33450.0
5553957443,2016-04-15,16556.0,17022.0,2016-04-14,2016-04-16,12501.5,50006.0
5553957443,2016-04-16,5771.0,16556.0,2016-04-15,2016-04-17,11155.4,55777.0
5553957443,2016-04-17,655.0,5771.0,2016-04-16,2016-04-18,9405.333333333334,56432.0
5553957443,2016-04-18,3727.0,655.0,2016-04-17,2016-04-19,8594.142857142857,60159.0
5553957443,2016-04-19,15482.0,3727.0,2016-04-18,2016-04-20,9149.285714285714,75641.0
5553957443,2016-04-20,2713.0,15482.0,2016-04-19,2016-04-21,8846.57142857143,78354.0
5553957443,2016-04-21,12346.0,2713.0,2016-04-20,2016-04-22,8178.571428571428,90700.0
5553957443,2016-04-22,11682.0,12346.0,2016-04-21,2016-04-23,7482.285714285715,102382.0
5553957443,2016-04-23,4112.0,11682.0,2016-04-22,2016-04-24,7245.285714285715,106494.0
5553957443,2016-04-24,1807.0,4112.0,2016-04-23,2016-04-25,7409.857142857143,108301.0
5553957443,2016-04-25,10946.0,1807.0,2016-04-24,2016-04-26,8441.142857142857,119247.0
5553957443,2016-04-26,11886.0,10946.0,2016-04-25,2016-04-27,7927.428571428572,131133.0
5553957443,2016-04-27,10538.0,11886.0,2016-04-26,2016-04-28,9045.285714285714,141671.0
5553957443,2016-04-28,11393.0,10538.0,2016-04-27,2016-04-29,8909.142857142857,153064.0
5553957443,2016-04-29,12764.0,11393.0,2016-04-28,2016-04-30,9063.714285714286,165828.0
5553957443,2016-04-30,1202.0,12764.0,2016-04-29,2016-05-01,8648.0,167030.0
5553957443,2016-05-01,5164.0,1202.0,2016-04-30,2016-05-02,9127.57142857143,172194.0
5553957443,2016-05-02,9769.0,5164.0,2016-05-01,2016-05-03,8959.42857142857,181963.0
5553957443,2016-05-03,12848.0,9769.0,2016-05-02,2016-05-04,9096.857142857143,194811.0
5553957443,2016-05-04,4249.0,12848.0,2016-05-03,2016-05-05,8198.42857142857,199060.0
5553957443,2016-05-05,14331.0,4249.0,2016-05-04,2016-05-06,8618.142857142857,213391.0
5553957443,2016-05-06,9632.0,14331.0,2016-05-05,2016-05-07,8170.714285714285,223023.0
5553957443,2016-05-07,1868.0,9632.0,2016-05-06,2016-05-08,8265.857142857143,224891.0
5553957443,2016-05-08,6083.0,1868.0,2016-05-07,2016-05-09,8397.142857142857,230974.0
5553957443,2016-05-09,11611.0,6083.0,2016-05-08,2016-05-10,8660.285714285714,242585.0
5553957443,2016-05-10,16358.0,11611.0,2016-05-09,2016-05-11,9161.714285714286,258943.0
5553957443,2016-05-11,4926.0,16358.0,2016-05-10,2016-05-12,9258.42857142857,263869.0
5553957443,2016-05-12,3121.0,4926.0,2016-05-11,,7657.0,266990.0
5577150313,2016-04-12,8135.0,,,2016-04-13,8135.0,8135.0
5577150313,2016-04-13,5077.0,8135.0,2016-04-12,2016-04-14,6606.0,13212.0
5577150313,2016-04-14,8596.0,5077.0,2016-04-13,2016-04-15,7269.333333333333,21808.0
5577150313,2016-04-15,12087.0,8596.0,2016-04-14,2016-04-16,8473.75,33895.0
5577150313,2016-04-16,14269.0,12087.0,2016-04-15,2016-04-17,9632.8,48164.0
5577150313,2016-04-17,12231.0,14269.0,2016-04-16,2016-04-18,10065.833333333334,60395.0
5577150313,2016-04-18,9893.0,12231.0,2016-04-17,2016-04-19,10041.142857142857,70288.0
5577150313,2016-04-19,12574.0,9893.0,2016-04-18,2016-04-20,10675.285714285714,82862.0
5577150313,2016-04-20,8330.0,12574.0,2016-04-19,2016-04-21,11140.0,91192.0
5577150313,2016-04-21,10830.0,8330.0,2016-04-20,2016-04-22,11459.142857142857,102022.0
5577150313,2016-04-22,9172.0,10830.0,2016-04-21,2016-04-23,11042.714285714286,111194.0
5577150313,2016-04-23,7638.0,9172.0,2016-04-22,2016-04-24,10095.42857142857,118832.0
5577150313,2016-04-24,15764.0,7638.0,2016-04-23,2016-04-25,10600.142857142857,134596.0
5577150313,2016-04-25,6393.0,15764.0,2016-04-24,2016-04-26,10100.142857142857,140989.0
5577150313,2016-04-26,5325.0,6393.0,2016-04-25,2016-04-27,9064.57142857143,146314.0
5577150313,2016-04-27,6805.0,5325.0,2016-04-26,2016-04-28,8846.714285714286,153119.0
5577150313,2016-04-28,9841.0,6805.0,2016-04-27,2016-04-29,8705.42857142857,162960.0
5577150313,2016-04-29,7924.0,9841.0,2016-04-28,2016-04-30,8527.142857142857,170884.0
5577150313,2016-04-30,12363.0,7924.0,2016-04-29,2016-05-01,9202.142857142857,183247.0
5577150313,2016-05-01,13368.0,12363.0,2016-04-30,2016-05-02,8859.857142857143,196615.0
5577150313,2016-05-02,7439.0,13368.0,2016-05-01,2016-05-03,9009.285714285714,204054.0
5577150313,2016-05-03,11045.0,7439.0,2016-05-02,2016-05-04,9826.42857142857,215099.0
5577150313,2016-05-04,5206.0,11045.0,2016-05-03,2016-05-05,9598.0,220305.0
5577150313,2016-05-05,7550.0,5206.0,2016-05-04,2016-05-06,9270.714285714286,227855.0
5577150313,2016-05-06,4950.0,7550.0,2016-05-05,2016-05-09,8845.857142857143,232805.0
5577150313,2016-05-09,3421.0,4950.0,2016-05-06,2016-05-10,6434.4,236226.0
5577150313,2016-05-10,8869.0,3421.0,2016-05-09,2016-05-11,5999.2,245095.0
5577150313,2016-05-11,4038.0,8869.0,2016-05-10,,5765.6,249133.0
6117666160,2016-04-15,14019.0,,,2016-04-16,14019.0,14019.0
6117666160,2016-04-16,14450.0,14019.0,2016-04-15,2016-04-17,14234.5,28469.0
6117666160,2016-04-17,7150.0,14450.0,2016-04-16,2016-04-18,11873.0,35619.0
6117666160,2016-04-18,5153.0,7150.0,2016-04-17,2016-04-19,10193.0,40772.0
6117666160,2016-04-19,11135.0,5153.0,2016-04-18,2016-04-20,10381.4,51907.0
6117666160,2016-04-20,10449.0,11135.0,2016-04-19,2016-04-21,10392.666666666666,62356.0
6117666160,2016-04-21,19542.0,10449.0,2016-04-20,2016-04-22,11699.714285714286,81898.0
6117666160,2016-04-22,8206.0,19542.0,2016-04-21,2016-04-23,10869.285714285714,90104.0
6117666160,2016-04-23,11495.0,8206.0,2016-04-22,2016-04-24,10447.142857142857,101599.0
6117666160,2016-04-24,7623.0,11495.0,2016-04-23,2016-04-26,10514.714285714286,109222.0
6117666160,2016-04-26,9543.0,7623.0,2016-04-24,2016-04-27,11143.0,118765.0
6117666160,2016-04-27,9411.0,9543.0,2016-04-26,2016-04-28,10970.0,128176.0
6117666160,2016-04-28,3403.0,9411.0,2016-04-27,2016-04-29,8280.166666666666,131579.0
6117666160,2016-04-29,9592.0,3403.0,2016-04-28,2016-04-30,8511.166666666666,141171.0
6117666160,2016-04-30,6987.0,9592.0,2016-04-29,2016-05-01,7759.833333333333,148158.0
6117666160,2016-05-01,8915.0,6987.0,2016-04-30,2016-05-02,7975.166666666667,157073.0
6117666160,2016-05-02,4933.0,8915.0,2016-05-01,2016-05-04,7540.571428571428,162006.0
6117666160,2016-05-04,2997.0,4933.0,2016-05-02,2016-05-05,6137.833333333333,165003.0
6117666160,2016-05-05,9799.0,2997.0,2016-05-04,2016-05-06,7203.833333333333,174802.0
6117666160,2016-05-06,3365.0,9799.0,2016-05-05,2016-05-07,6166.0,178167.0
6117666160,2016-05-07,7336.0,3365.0,2016-05-06,2016-05-08,6224.166666666667,185503.0
6117666160,2016-05-08,7328.0,7336.0,2016-05-07,2016-05-09,5959.666666666667,192831.0
6117666160,2016-05-09,4477.0,7328.0,2016-05-08,,5883.666666666667,197308.0
6290855005,2016-04-12,4562.0,,,2016-04-13,4562.0,4562.0
6290855005,2016-04-13,7142.0,4562.0,2016-04-12,2016-04-14,5852.0,11704.0
6290855005,2016-04-14,7671.0,7142.0,2016-04-13,2016-04-15,6458.333333333333,19375.0
6290855005,2016-04-15,9501.0,7671.0,2016-04-14,2016-04-16,7219.0,28876.0
6290855005,2016-04-16,8301.0,9501.0,2016-04-15,2016-04-17,7435.4,37177.0
6290855005,2016-04-17,7851.0,8301.0,2016-04-16,2016-04-18,7504.666666666667,45028.0
6290855005,2016-04-18,6885.0,7851.0,2016-04-17,2016-04-19,7416.142857142857,51913.0
6290855005,2016-04-19,7142.0,6885.0,2016-04-18,2016-04-20,7784.714285714285,59055.0
6290855005,2016-04-20,6361.0,7142.0,2016-04-19,2016-04-22,7673.142857142857,65416.0
6290855005,2016-04-22,6238.0,6361.0,2016-04-20,2016-04-24,7129.666666666667,71654.0
6290855005,2016-04-24,5896.0,6238.0,2016-04-22,2016-04-25,6504.4,77550.0
6290855005,2016-04-25,7802.0,5896.0,2016-04-24,2016-04-27,6687.8,85352.0
6290855005,2016-04-27,5565.0,7802.0,2016-04-25,2016-04-28,6375.25,90917.0
6290855005,2016-04-28,5731.0,5565.0,2016-04-27,2016-04-30,6246.4,96648.0
6290855005,2016-04-30,6744.0,5731.0,2016-04-28,2016-05-01,6347.6,103392.0
6290855005,2016-05-01,9837.0,6744.0,2016-04-30,2016-05-02,7135.8,113229.0
6290855005,2016-05-02,6781.0,9837.0,2016-05-01,2016-05-03,6931.6,120010.0
6290855005,2016-05-03,6047.0,6781.0,2016-05-02,2016-05-04,6784.166666666667,126057.0
